"pwsid","year","unemploy_rate"
"TX1010009",2021,7.1
"TX1010013",1990,4.98
"TX1010013",1992,7.12
"TX1010013",1994,6.62
"TX1010013",1996,5.41
"TX1010013",1998,4.29
"TX1010013",2000,4.22
"TX1010013",2002,6.05
"TX1010013",2004,6.14
"TX1010013",2006,5
"TX1010013",2008,4.68
"TX1010013",2010,8.23
"TX1010013",2012,6.55
"TX1010013",2014,4.93
"TX1010013",2016,5.27
"TX1010013",2018,4.32
"TX1010013",2020,8.7
"TX1010013",2021,7.06
"TX1010015",1990,5.12
"TX1010015",1992,7.33
"TX1010015",1994,6.77
"TX1010015",1996,5.55
"TX1010015",1998,4.32
"TX1010015",2000,4.25
"TX1010015",2002,6.13
"TX1010015",2004,6.17
"TX1010015",2006,5.04
"TX1010015",2008,4.69
"TX1010015",2010,8.29
"TX1010015",2012,6.64
"TX1010015",2014,4.98
"TX1010015",2016,5.32
"TX1010015",2018,4.37
"TX1010015",2020,8.83
"TX1010015",2021,7.1
"TX1010017",1990,5
"TX1010017",1992,7.11
"TX1010017",1994,6.57
"TX1010017",1996,5.33
"TX1010017",1998,4.18
"TX1010017",2000,4.18
"TX1010017",2002,6.03
"TX1010017",2004,6.1
"TX1010017",2006,5
"TX1010017",2008,4.65
"TX1010017",2010,8.21
"TX1010017",2012,6.55
"TX1010017",2014,4.92
"TX1010017",2016,5.28
"TX1010017",2018,4.31
"TX1010017",2020,8.69
"TX1010017",2021,7.03
"TX1010018",1990,5.12
"TX1010018",1992,7.33
"TX1010018",1994,6.77
"TX1010018",1996,5.55
"TX1010018",1998,4.32
"TX1010018",2000,4.25
"TX1010018",2002,6.13
"TX1010018",2004,6.17
"TX1010018",2006,5.04
"TX1010018",2008,4.69
"TX1010018",2010,8.29
"TX1010018",2012,6.64
"TX1010018",2014,4.98
"TX1010018",2016,5.32
"TX1010018",2018,4.37
"TX1010018",2020,8.83
"TX1010018",2021,7.1
"TX1010023",1990,5.12
"TX1010023",1992,7.33
"TX1010023",1994,6.77
"TX1010023",1996,5.55
"TX1010023",1998,4.32
"TX1010023",2000,4.25
"TX1010023",2002,6.13
"TX1010023",2004,6.17
"TX1010023",2006,5.04
"TX1010023",2008,4.69
"TX1010023",2010,8.29
"TX1010023",2012,6.64
"TX1010023",2014,4.98
"TX1010023",2016,5.32
"TX1010023",2018,4.37
"TX1010023",2020,8.83
"TX1010023",2021,7.1
"TX1010026",1990,5.11
"TX1010026",1992,7.27
"TX1010026",1994,6.66
"TX1010026",1996,5.45
"TX1010026",1998,4.25
"TX1010026",2000,4.2
"TX1010026",2002,6.04
"TX1010026",2004,6.08
"TX1010026",2006,4.98
"TX1010026",2008,4.64
"TX1010026",2010,8.22
"TX1010026",2012,6.57
"TX1010026",2014,4.92
"TX1010026",2016,5.27
"TX1010026",2018,4.3
"TX1010026",2020,8.7
"TX1010026",2021,7.03
"TX1010027",1990,5.12
"TX1010027",1992,7.33
"TX1010027",1994,6.77
"TX1010027",1996,5.55
"TX1010027",1998,4.32
"TX1010027",2000,4.25
"TX1010027",2002,6.13
"TX1010027",2004,6.17
"TX1010027",2006,5.04
"TX1010027",2008,4.69
"TX1010027",2010,8.29
"TX1010027",2012,6.64
"TX1010027",2014,4.98
"TX1010027",2016,5.32
"TX1010027",2018,4.37
"TX1010027",2020,8.83
"TX1010027",2021,7.1
"TX1010056",1990,5.12
"TX1010056",1992,7.33
"TX1010056",1994,6.77
"TX1010056",1996,5.55
"TX1010056",1998,4.32
"TX1010056",2000,4.25
"TX1010056",2002,6.13
"TX1010056",2004,6.17
"TX1010056",2006,5.04
"TX1010056",2008,4.69
"TX1010056",2010,8.29
"TX1010056",2012,6.64
"TX1010056",2014,4.98
"TX1010056",2016,5.32
"TX1010056",2018,4.37
"TX1010056",2020,8.83
"TX1010056",2021,7.1
"TX1010062",1990,5.12
"TX1010062",1992,7.33
"TX1010062",1994,6.77
"TX1010062",1996,5.55
"TX1010062",1998,4.32
"TX1010062",2000,4.25
"TX1010062",2002,6.13
"TX1010062",2004,6.17
"TX1010062",2006,5.04
"TX1010062",2008,4.69
"TX1010062",2010,8.29
"TX1010062",2012,6.64
"TX1010062",2014,4.98
"TX1010062",2016,5.32
"TX1010062",2018,4.37
"TX1010062",2020,8.83
"TX1010062",2021,7.1
"TX1010087",1990,5.12
"TX1010087",1992,7.33
"TX1010087",1994,6.77
"TX1010087",1996,5.55
"TX1010087",1998,4.32
"TX1010087",2000,4.25
"TX1010087",2002,6.13
"TX1010087",2004,6.17
"TX1010087",2006,5.04
"TX1010087",2008,4.69
"TX1010087",2010,8.29
"TX1010087",2012,6.64
"TX1010087",2014,4.98
"TX1010087",2016,5.32
"TX1010087",2018,4.37
"TX1010087",2020,8.83
"TX1010087",2021,7.1
"TX1010096",1990,5.12
"TX1010096",1992,7.33
"TX1010096",1994,6.77
"TX1010096",1996,5.55
"TX1010096",1998,4.32
"TX1010096",2000,4.25
"TX1010096",2002,6.13
"TX1010096",2004,6.17
"TX1010096",2006,5.04
"TX1010096",2008,4.69
"TX1010096",2010,8.29
"TX1010096",2012,6.64
"TX1010096",2014,4.98
"TX1010096",2016,5.32
"TX1010096",2018,4.37
"TX1010096",2020,8.83
"TX1010096",2021,7.1
"TX1010106",1990,5.12
"TX1010106",1992,7.33
"TX1010106",1994,6.77
"TX1010106",1996,5.55
"TX1010106",1998,4.32
"TX1010106",2000,4.25
"TX1010106",2002,6.13
"TX1010106",2004,6.17
"TX1010106",2006,5.04
"TX1010106",2008,4.69
"TX1010106",2010,8.29
"TX1010106",2012,6.64
"TX1010106",2014,4.98
"TX1010106",2016,5.32
"TX1010106",2018,4.37
"TX1010106",2020,8.83
"TX1010106",2021,7.1
"TX1010152",1990,5.12
"TX1010152",1992,7.33
"TX1010152",1994,6.77
"TX1010152",1996,5.55
"TX1010152",1998,4.32
"TX1010152",2000,4.25
"TX1010152",2002,6.13
"TX1010152",2004,6.17
"TX1010152",2006,5.04
"TX1010152",2008,4.69
"TX1010152",2010,8.29
"TX1010152",2012,6.64
"TX1010152",2014,4.98
"TX1010152",2016,5.32
"TX1010152",2018,4.37
"TX1010152",2020,8.83
"TX1010152",2021,7.1
"TX1010172",1990,5.12
"TX1010172",1992,7.33
"TX1010172",1994,6.77
"TX1010172",1996,5.55
"TX1010172",1998,4.32
"TX1010172",2000,4.25
"TX1010172",2002,6.13
"TX1010172",2004,6.17
"TX1010172",2006,5.04
"TX1010172",2008,4.69
"TX1010172",2010,8.29
"TX1010172",2012,6.64
"TX1010172",2014,4.98
"TX1010172",2016,5.32
"TX1010172",2018,4.37
"TX1010172",2020,8.83
"TX1010172",2021,7.1
"TX1010207",1990,5.12
"TX1010207",1992,7.33
"TX1010207",1994,6.77
"TX1010207",1996,5.55
"TX1010207",1998,4.32
"TX1010207",2000,4.25
"TX1010207",2002,6.13
"TX1010207",2004,6.17
"TX1010207",2006,5.04
"TX1010207",2008,4.69
"TX1010207",2010,8.29
"TX1010207",2012,6.64
"TX1010207",2014,4.98
"TX1010207",2016,5.32
"TX1010207",2018,4.37
"TX1010207",2020,8.83
"TX1010207",2021,7.1
"TX1010214",1990,5.12
"TX1010214",1992,7.33
"TX1010214",1994,6.77
"TX1010214",1996,5.55
"TX1010214",1998,4.32
"TX1010214",2000,4.25
"TX1010214",2002,6.13
"TX1010214",2004,6.17
"TX1010214",2006,5.04
"TX1010214",2008,4.69
"TX1010214",2010,8.29
"TX1010214",2012,6.64
"TX1010214",2014,4.98
"TX1010214",2016,5.32
"TX1010214",2018,4.37
"TX1010214",2020,8.83
"TX1010214",2021,7.1
"TX1010226",1990,5.12
"TX1010226",1992,7.33
"TX1010226",1994,6.77
"TX1010226",1996,5.55
"TX1010226",1998,4.32
"TX1010226",2000,4.25
"TX1010226",2002,6.13
"TX1010226",2004,6.17
"TX1010226",2006,5.04
"TX1010226",2008,4.69
"TX1010226",2010,8.29
"TX1010226",2012,6.64
"TX1010226",2014,4.98
"TX1010226",2016,5.32
"TX1010226",2018,4.37
"TX1010226",2020,8.83
"TX1010226",2021,7.1
"TX1010233",1990,5.12
"TX1010233",1992,7.33
"TX1010233",1994,6.77
"TX1010233",1996,5.55
"TX1010233",1998,4.32
"TX1010233",2000,4.25
"TX1010233",2002,6.13
"TX1010233",2004,6.17
"TX1010233",2006,5.04
"TX1010233",2008,4.69
"TX1010233",2010,8.29
"TX1010233",2012,6.64
"TX1010233",2014,4.98
"TX1010233",2016,5.32
"TX1010233",2018,4.37
"TX1010233",2020,8.83
"TX1010233",2021,7.1
"TX1010277",1990,5.12
"TX1010277",1992,7.33
"TX1010277",1994,6.77
"TX1010277",1996,5.55
"TX1010277",1998,4.32
"TX1010277",2000,4.25
"TX1010277",2002,6.13
"TX1010277",2004,6.17
"TX1010277",2006,5.04
"TX1010277",2008,4.69
"TX1010277",2010,8.29
"TX1010277",2012,6.64
"TX1010277",2014,4.98
"TX1010277",2016,5.32
"TX1010277",2018,4.37
"TX1010277",2020,8.83
"TX1010277",2021,7.1
"TX1010279",1990,5.12
"TX1010279",1992,7.33
"TX1010279",1994,6.77
"TX1010279",1996,5.55
"TX1010279",1998,4.32
"TX1010279",2000,4.25
"TX1010279",2002,6.13
"TX1010279",2004,6.17
"TX1010279",2006,5.04
"TX1010279",2008,4.69
"TX1010279",2010,8.29
"TX1010279",2012,6.64
"TX1010279",2014,4.98
"TX1010279",2016,5.32
"TX1010279",2018,4.37
"TX1010279",2020,8.83
"TX1010279",2021,7.1
"TX1010293",1990,5.12
"TX1010293",1992,7.33
"TX1010293",1994,6.77
"TX1010293",1996,5.55
"TX1010293",1998,4.32
"TX1010293",2000,4.25
"TX1010293",2002,6.13
"TX1010293",2004,6.17
"TX1010293",2006,5.04
"TX1010293",2008,4.69
"TX1010293",2010,8.29
"TX1010293",2012,6.64
"TX1010293",2014,4.98
"TX1010293",2016,5.32
"TX1010293",2018,4.37
"TX1010293",2020,8.83
"TX1010293",2021,7.1
"TX1010348",1990,5.11
"TX1010348",1992,7.27
"TX1010348",1994,6.66
"TX1010348",1996,5.45
"TX1010348",1998,4.25
"TX1010348",2000,4.2
"TX1010348",2002,6.04
"TX1010348",2004,6.08
"TX1010348",2006,4.98
"TX1010348",2008,4.64
"TX1010348",2010,8.22
"TX1010348",2012,6.57
"TX1010348",2014,4.92
"TX1010348",2016,5.27
"TX1010348",2018,4.3
"TX1010348",2020,8.7
"TX1010348",2021,7.03
"TX1010359",1990,5.12
"TX1010359",1992,7.33
"TX1010359",1994,6.77
"TX1010359",1996,5.55
"TX1010359",1998,4.32
"TX1010359",2000,4.25
"TX1010359",2002,6.13
"TX1010359",2004,6.17
"TX1010359",2006,5.04
"TX1010359",2008,4.69
"TX1010359",2010,8.29
"TX1010359",2012,6.64
"TX1010359",2014,4.98
"TX1010359",2016,5.32
"TX1010359",2018,4.37
"TX1010359",2020,8.83
"TX1010359",2021,7.1
"TX1010413",1990,5.12
"TX1010413",1992,7.33
"TX1010413",1994,6.77
"TX1010413",1996,5.55
"TX1010413",1998,4.32
"TX1010413",2000,4.25
"TX1010413",2002,6.13
"TX1010413",2004,6.17
"TX1010413",2006,5.04
"TX1010413",2008,4.69
"TX1010413",2010,8.29
"TX1010413",2012,6.64
"TX1010413",2014,4.98
"TX1010413",2016,5.32
"TX1010413",2018,4.37
"TX1010413",2020,8.83
"TX1010413",2021,7.1
"TX1010432",1990,5.12
"TX1010432",1992,7.33
"TX1010432",1994,6.77
"TX1010432",1996,5.55
"TX1010432",1998,4.32
"TX1010432",2000,4.25
"TX1010432",2002,6.13
"TX1010432",2004,6.17
"TX1010432",2006,5.04
"TX1010432",2008,4.69
"TX1010432",2010,8.29
"TX1010432",2012,6.64
"TX1010432",2014,4.98
"TX1010432",2016,5.32
"TX1010432",2018,4.37
"TX1010432",2020,8.83
"TX1010432",2021,7.1
"TX1010435",1990,5.12
"TX1010435",1992,7.33
"TX1010435",1994,6.77
"TX1010435",1996,5.55
"TX1010435",1998,4.32
"TX1010435",2000,4.25
"TX1010435",2002,6.13
"TX1010435",2004,6.17
"TX1010435",2006,5.04
"TX1010435",2008,4.69
"TX1010435",2010,8.29
"TX1010435",2012,6.64
"TX1010435",2014,4.98
"TX1010435",2016,5.32
"TX1010435",2018,4.37
"TX1010435",2020,8.83
"TX1010435",2021,7.1
"TX1010440",1990,5.12
"TX1010440",1992,7.33
"TX1010440",1994,6.77
"TX1010440",1996,5.55
"TX1010440",1998,4.32
"TX1010440",2000,4.25
"TX1010440",2002,6.13
"TX1010440",2004,6.17
"TX1010440",2006,5.04
"TX1010440",2008,4.69
"TX1010440",2010,8.29
"TX1010440",2012,6.64
"TX1010440",2014,4.98
"TX1010440",2016,5.32
"TX1010440",2018,4.37
"TX1010440",2020,8.83
"TX1010440",2021,7.1
"TX1010471",1990,5.12
"TX1010471",1992,7.33
"TX1010471",1994,6.77
"TX1010471",1996,5.55
"TX1010471",1998,4.32
"TX1010471",2000,4.25
"TX1010471",2002,6.13
"TX1010471",2004,6.17
"TX1010471",2006,5.04
"TX1010471",2008,4.69
"TX1010471",2010,8.29
"TX1010471",2012,6.64
"TX1010471",2014,4.98
"TX1010471",2016,5.32
"TX1010471",2018,4.37
"TX1010471",2020,8.83
"TX1010471",2021,7.1
"TX1010482",1990,5.12
"TX1010482",1992,7.33
"TX1010482",1994,6.77
"TX1010482",1996,5.55
"TX1010482",1998,4.32
"TX1010482",2000,4.25
"TX1010482",2002,6.13
"TX1010482",2004,6.17
"TX1010482",2006,5.04
"TX1010482",2008,4.69
"TX1010482",2010,8.29
"TX1010482",2012,6.64
"TX1010482",2014,4.98
"TX1010482",2016,5.32
"TX1010482",2018,4.37
"TX1010482",2020,8.83
"TX1010482",2021,7.1
"TX1010494",1990,5.12
"TX1010494",1992,7.33
"TX1010494",1994,6.77
"TX1010494",1996,5.55
"TX1010494",1998,4.32
"TX1010494",2000,4.25
"TX1010494",2002,6.13
"TX1010494",2004,6.17
"TX1010494",2006,5.04
"TX1010494",2008,4.69
"TX1010494",2010,8.29
"TX1010494",2012,6.64
"TX1010494",2014,4.98
"TX1010494",2016,5.32
"TX1010494",2018,4.37
"TX1010494",2020,8.83
"TX1010494",2021,7.1
"TX1010495",1990,5.12
"TX1010495",1992,7.33
"TX1010495",1994,6.77
"TX1010495",1996,5.55
"TX1010495",1998,4.32
"TX1010495",2000,4.25
"TX1010495",2002,6.13
"TX1010495",2004,6.17
"TX1010495",2006,5.04
"TX1010495",2008,4.69
"TX1010495",2010,8.29
"TX1010495",2012,6.64
"TX1010495",2014,4.98
"TX1010495",2016,5.32
"TX1010495",2018,4.37
"TX1010495",2020,8.83
"TX1010495",2021,7.1
"TX1010496",1990,5.12
"TX1010496",1992,7.33
"TX1010496",1994,6.77
"TX1010496",1996,5.55
"TX1010496",1998,4.32
"TX1010496",2000,4.25
"TX1010496",2002,6.13
"TX1010496",2004,6.17
"TX1010496",2006,5.04
"TX1010496",2008,4.69
"TX1010496",2010,8.29
"TX1010496",2012,6.64
"TX1010496",2014,4.98
"TX1010496",2016,5.32
"TX1010496",2018,4.37
"TX1010496",2020,8.83
"TX1010496",2021,7.1
"TX1010615",1990,5.12
"TX1010615",1992,7.33
"TX1010615",1994,6.77
"TX1010615",1996,5.55
"TX1010615",1998,4.32
"TX1010615",2000,4.25
"TX1010615",2002,6.13
"TX1010615",2004,6.17
"TX1010615",2006,5.04
"TX1010615",2008,4.69
"TX1010615",2010,8.29
"TX1010615",2012,6.64
"TX1010615",2014,4.98
"TX1010615",2016,5.32
"TX1010615",2018,4.37
"TX1010615",2020,8.83
"TX1010615",2021,7.1
"TX1010632",1990,5.12
"TX1010632",1992,7.33
"TX1010632",1994,6.77
"TX1010632",1996,5.55
"TX1010632",1998,4.32
"TX1010632",2000,4.25
"TX1010632",2002,6.13
"TX1010632",2004,6.17
"TX1010632",2006,5.04
"TX1010632",2008,4.69
"TX1010632",2010,8.29
"TX1010632",2012,6.64
"TX1010632",2014,4.98
"TX1010632",2016,5.32
"TX1010632",2018,4.37
"TX1010632",2020,8.83
"TX1010632",2021,7.1
"TX1010687",1990,5.12
"TX1010687",1992,7.33
"TX1010687",1994,6.77
"TX1010687",1996,5.55
"TX1010687",1998,4.32
"TX1010687",2000,4.25
"TX1010687",2002,6.13
"TX1010687",2004,6.17
"TX1010687",2006,5.04
"TX1010687",2008,4.69
"TX1010687",2010,8.29
"TX1010687",2012,6.64
"TX1010687",2014,4.98
"TX1010687",2016,5.32
"TX1010687",2018,4.37
"TX1010687",2020,8.83
"TX1010687",2021,7.1
"TX1010774",1990,5.12
"TX1010774",1992,7.33
"TX1010774",1994,6.77
"TX1010774",1996,5.55
"TX1010774",1998,4.32
"TX1010774",2000,4.25
"TX1010774",2002,6.13
"TX1010774",2004,6.17
"TX1010774",2006,5.04
"TX1010774",2008,4.69
"TX1010774",2010,8.29
"TX1010774",2012,6.64
"TX1010774",2014,4.98
"TX1010774",2016,5.32
"TX1010774",2018,4.37
"TX1010774",2020,8.83
"TX1010774",2021,7.1
"TX1010919",1990,5.12
"TX1010919",1992,7.33
"TX1010919",1994,6.77
"TX1010919",1996,5.55
"TX1010919",1998,4.32
"TX1010919",2000,4.25
"TX1010919",2002,6.13
"TX1010919",2004,6.17
"TX1010919",2006,5.04
"TX1010919",2008,4.69
"TX1010919",2010,8.29
"TX1010919",2012,6.64
"TX1010919",2014,4.98
"TX1010919",2016,5.32
"TX1010919",2018,4.37
"TX1010919",2020,8.83
"TX1010919",2021,7.1
"TX1011019",1990,5.12
"TX1011019",1992,7.33
"TX1011019",1994,6.77
"TX1011019",1996,5.55
"TX1011019",1998,4.32
"TX1011019",2000,4.25
"TX1011019",2002,6.13
"TX1011019",2004,6.17
"TX1011019",2006,5.04
"TX1011019",2008,4.69
"TX1011019",2010,8.29
"TX1011019",2012,6.64
"TX1011019",2014,4.98
"TX1011019",2016,5.32
"TX1011019",2018,4.37
"TX1011019",2020,8.83
"TX1011019",2021,7.1
"TX1011143",1990,5.12
"TX1011143",1992,7.33
"TX1011143",1994,6.77
"TX1011143",1996,5.55
"TX1011143",1998,4.32
"TX1011143",2000,4.25
"TX1011143",2002,6.13
"TX1011143",2004,6.17
"TX1011143",2006,5.04
"TX1011143",2008,4.69
"TX1011143",2010,8.29
"TX1011143",2012,6.64
"TX1011143",2014,4.98
"TX1011143",2016,5.32
"TX1011143",2018,4.37
"TX1011143",2020,8.83
"TX1011143",2021,7.1
"TX1011237",1990,5.12
"TX1011237",1992,7.33
"TX1011237",1994,6.77
"TX1011237",1996,5.55
"TX1011237",1998,4.32
"TX1011237",2000,4.25
"TX1011237",2002,6.13
"TX1011237",2004,6.17
"TX1011237",2006,5.04
"TX1011237",2008,4.69
"TX1011237",2010,8.29
"TX1011237",2012,6.64
"TX1011237",2014,4.98
"TX1011237",2016,5.32
"TX1011237",2018,4.37
"TX1011237",2020,8.83
"TX1011237",2021,7.1
"TX1011410",1990,5
"TX1011410",1992,7.12
"TX1011410",1994,6.59
"TX1011410",1996,5.33
"TX1011410",1998,4.18
"TX1011410",2000,4.18
"TX1011410",2002,6.03
"TX1011410",2004,6.09
"TX1011410",2006,5
"TX1011410",2008,4.65
"TX1011410",2010,8.21
"TX1011410",2012,6.55
"TX1011410",2014,4.91
"TX1011410",2016,5.27
"TX1011410",2018,4.31
"TX1011410",2020,8.69
"TX1011410",2021,7.03
"TX1011550",1990,5.12
"TX1011550",1992,7.33
"TX1011550",1994,6.77
"TX1011550",1996,5.55
"TX1011550",1998,4.32
"TX1011550",2000,4.25
"TX1011550",2002,6.13
"TX1011550",2004,6.17
"TX1011550",2006,5.04
"TX1011550",2008,4.69
"TX1011550",2010,8.29
"TX1011550",2012,6.64
"TX1011550",2014,4.98
"TX1011550",2016,5.32
"TX1011550",2018,4.37
"TX1011550",2020,8.83
"TX1011550",2021,7.1
"TX1011585",1990,5.12
"TX1011585",1992,7.33
"TX1011585",1994,6.77
"TX1011585",1996,5.55
"TX1011585",1998,4.32
"TX1011585",2000,4.25
"TX1011585",2002,6.13
"TX1011585",2004,6.17
"TX1011585",2006,5.04
"TX1011585",2008,4.69
"TX1011585",2010,8.29
"TX1011585",2012,6.64
"TX1011585",2014,4.98
"TX1011585",2016,5.32
"TX1011585",2018,4.37
"TX1011585",2020,8.83
"TX1011585",2021,7.1
"TX1011613",1990,5.12
"TX1011613",1992,7.33
"TX1011613",1994,6.77
"TX1011613",1996,5.55
"TX1011613",1998,4.32
"TX1011613",2000,4.25
"TX1011613",2002,6.13
"TX1011613",2004,6.17
"TX1011613",2006,5.04
"TX1011613",2008,4.69
"TX1011613",2010,8.29
"TX1011613",2012,6.64
"TX1011613",2014,4.98
"TX1011613",2016,5.32
"TX1011613",2018,4.37
"TX1011613",2020,8.83
"TX1011613",2021,7.1
"TX1011649",1990,5.12
"TX1011649",1992,7.33
"TX1011649",1994,6.77
"TX1011649",1996,5.55
"TX1011649",1998,4.32
"TX1011649",2000,4.25
"TX1011649",2002,6.13
"TX1011649",2004,6.17
"TX1011649",2006,5.04
"TX1011649",2008,4.69
"TX1011649",2010,8.29
"TX1011649",2012,6.64
"TX1011649",2014,4.98
"TX1011649",2016,5.32
"TX1011649",2018,4.37
"TX1011649",2020,8.83
"TX1011649",2021,7.1
"TX1011681",1990,5.12
"TX1011681",1992,7.33
"TX1011681",1994,6.77
"TX1011681",1996,5.55
"TX1011681",1998,4.32
"TX1011681",2000,4.25
"TX1011681",2002,6.13
"TX1011681",2004,6.17
"TX1011681",2006,5.04
"TX1011681",2008,4.69
"TX1011681",2010,8.29
"TX1011681",2012,6.64
"TX1011681",2014,4.98
"TX1011681",2016,5.32
"TX1011681",2018,4.37
"TX1011681",2020,8.83
"TX1011681",2021,7.1
"TX1011689",1990,5.12
"TX1011689",1992,7.33
"TX1011689",1994,6.77
"TX1011689",1996,5.55
"TX1011689",1998,4.32
"TX1011689",2000,4.25
"TX1011689",2002,6.13
"TX1011689",2004,6.17
"TX1011689",2006,5.04
"TX1011689",2008,4.69
"TX1011689",2010,8.29
"TX1011689",2012,6.64
"TX1011689",2014,4.98
"TX1011689",2016,5.32
"TX1011689",2018,4.37
"TX1011689",2020,8.83
"TX1011689",2021,7.1
"TX1011783",1990,5.12
"TX1011783",1992,7.33
"TX1011783",1994,6.77
"TX1011783",1996,5.55
"TX1011783",1998,4.32
"TX1011783",2000,4.25
"TX1011783",2002,6.13
"TX1011783",2004,6.17
"TX1011783",2006,5.04
"TX1011783",2008,4.69
"TX1011783",2010,8.29
"TX1011783",2012,6.64
"TX1011783",2014,4.98
"TX1011783",2016,5.32
"TX1011783",2018,4.37
"TX1011783",2020,8.83
"TX1011783",2021,7.1
"TX1011833",1990,5.12
"TX1011833",1992,7.33
"TX1011833",1994,6.77
"TX1011833",1996,5.55
"TX1011833",1998,4.32
"TX1011833",2000,4.25
"TX1011833",2002,6.13
"TX1011833",2004,6.17
"TX1011833",2006,5.04
"TX1011833",2008,4.69
"TX1011833",2010,8.29
"TX1011833",2012,6.64
"TX1011833",2014,4.98
"TX1011833",2016,5.32
"TX1011833",2018,4.37
"TX1011833",2020,8.83
"TX1011833",2021,7.1
"TX1011902",1990,5.12
"TX1011902",1992,7.33
"TX1011902",1994,6.77
"TX1011902",1996,5.55
"TX1011902",1998,4.32
"TX1011902",2000,4.25
"TX1011902",2002,6.13
"TX1011902",2004,6.17
"TX1011902",2006,5.04
"TX1011902",2008,4.69
"TX1011902",2010,8.29
"TX1011902",2012,6.64
"TX1011902",2014,4.98
"TX1011902",2016,5.32
"TX1011902",2018,4.37
"TX1011902",2020,8.83
"TX1011902",2021,7.1
"TX1011998",1990,5.12
"TX1011998",1992,7.33
"TX1011998",1994,6.77
"TX1011998",1996,5.55
"TX1011998",1998,4.32
"TX1011998",2000,4.25
"TX1011998",2002,6.13
"TX1011998",2004,6.17
"TX1011998",2006,5.04
"TX1011998",2008,4.69
"TX1011998",2010,8.29
"TX1011998",2012,6.64
"TX1011998",2014,4.98
"TX1011998",2016,5.32
"TX1011998",2018,4.37
"TX1011998",2020,8.83
"TX1011998",2021,7.1
"TX1012007",1990,5.12
"TX1012007",1992,7.33
"TX1012007",1994,6.77
"TX1012007",1996,5.55
"TX1012007",1998,4.32
"TX1012007",2000,4.25
"TX1012007",2002,6.13
"TX1012007",2004,6.17
"TX1012007",2006,5.04
"TX1012007",2008,4.69
"TX1012007",2010,8.29
"TX1012007",2012,6.64
"TX1012007",2014,4.98
"TX1012007",2016,5.32
"TX1012007",2018,4.37
"TX1012007",2020,8.83
"TX1012007",2021,7.1
"TX1012145",1990,5.12
"TX1012145",1992,7.33
"TX1012145",1994,6.77
"TX1012145",1996,5.55
"TX1012145",1998,4.32
"TX1012145",2000,4.25
"TX1012145",2002,6.13
"TX1012145",2004,6.17
"TX1012145",2006,5.04
"TX1012145",2008,4.69
"TX1012145",2010,8.29
"TX1012145",2012,6.64
"TX1012145",2014,4.98
"TX1012145",2016,5.32
"TX1012145",2018,4.37
"TX1012145",2020,8.83
"TX1012145",2021,7.1
"TX1012238",1990,5.12
"TX1012238",1992,7.33
"TX1012238",1994,6.77
"TX1012238",1996,5.55
"TX1012238",1998,4.32
"TX1012238",2000,4.25
"TX1012238",2002,6.13
"TX1012238",2004,6.17
"TX1012238",2006,5.04
"TX1012238",2008,4.69
"TX1012238",2010,8.29
"TX1012238",2012,6.64
"TX1012238",2014,4.98
"TX1012238",2016,5.32
"TX1012238",2018,4.37
"TX1012238",2020,8.83
"TX1012238",2021,7.1
"TX1012293",1990,5.12
"TX1012293",1992,7.33
"TX1012293",1994,6.77
"TX1012293",1996,5.55
"TX1012293",1998,4.32
"TX1012293",2000,4.25
"TX1012293",2002,6.13
"TX1012293",2004,6.17
"TX1012293",2006,5.04
"TX1012293",2008,4.69
"TX1012293",2010,8.29
"TX1012293",2012,6.64
"TX1012293",2014,4.98
"TX1012293",2016,5.32
"TX1012293",2018,4.37
"TX1012293",2020,8.83
"TX1012293",2021,7.1
"TX1012498",1990,5.12
"TX1012498",1992,7.33
"TX1012498",1994,6.77
"TX1012498",1996,5.55
"TX1012498",1998,4.32
"TX1012498",2000,4.25
"TX1012498",2002,6.13
"TX1012498",2004,6.17
"TX1012498",2006,5.04
"TX1012498",2008,4.69
"TX1012498",2010,8.29
"TX1012498",2012,6.64
"TX1012498",2014,4.98
"TX1012498",2016,5.32
"TX1012498",2018,4.37
"TX1012498",2020,8.83
"TX1012498",2021,7.1
"TX1012532",1990,5.12
"TX1012532",1992,7.33
"TX1012532",1994,6.77
"TX1012532",1996,5.55
"TX1012532",1998,4.32
"TX1012532",2000,4.25
"TX1012532",2002,6.13
"TX1012532",2004,6.17
"TX1012532",2006,5.04
"TX1012532",2008,4.69
"TX1012532",2010,8.29
"TX1012532",2012,6.64
"TX1012532",2014,4.98
"TX1012532",2016,5.32
"TX1012532",2018,4.37
"TX1012532",2020,8.83
"TX1012532",2021,7.1
"TX1012865",1990,5.11
"TX1012865",1992,7.27
"TX1012865",1994,6.66
"TX1012865",1996,5.45
"TX1012865",1998,4.25
"TX1012865",2000,4.2
"TX1012865",2002,6.04
"TX1012865",2004,6.08
"TX1012865",2006,4.98
"TX1012865",2008,4.64
"TX1012865",2010,8.22
"TX1012865",2012,6.57
"TX1012865",2014,4.92
"TX1012865",2016,5.27
"TX1012865",2018,4.3
"TX1012865",2020,8.7
"TX1012865",2021,7.03
"TX1012987",1990,5.12
"TX1012987",1992,7.33
"TX1012987",1994,6.77
"TX1012987",1996,5.55
"TX1012987",1998,4.32
"TX1012987",2000,4.25
"TX1012987",2002,6.13
"TX1012987",2004,6.17
"TX1012987",2006,5.04
"TX1012987",2008,4.69
"TX1012987",2010,8.29
"TX1012987",2012,6.64
