"pwsid","date","unemploy_rate"
"CA0710003","2020-01-01",3.24
"CA0710003","2020-02-01",3.15
"CA0710003","2020-03-01",4.12
"CA0710003","2020-04-01",14.34
"CA0710003","2020-05-01",13.83
"CA0710003","2020-06-01",13.46
"CA0710003","2020-07-01",12.02
"CA0710003","2020-08-01",9.51
"CA0710003","2020-09-01",9.35
"CA0710003","2020-10-01",7.73
"CA0710003","2020-11-01",6.88
"CA0710003","2020-12-01",7.88
"CA0710003","2021-01-01",7.54
"CA0710003","2021-02-01",7.02
"CA0710003","2021-03-01",6.75
"CA0710003","2021-04-01",6.59
"CA0710003","2021-05-01",6.2
"CA0710003","2021-06-01",6.81
"CA0710003","2021-07-01",6.69
"CA0710003","2021-08-01",6.46
"CA0710003","2021-09-01",5.49
"CA0710004","2020-01-01",3.22
"CA0710004","2020-02-01",3.13
"CA0710004","2020-03-01",4.08
"CA0710004","2020-04-01",14.49
"CA0710004","2020-05-01",13.83
"CA0710004","2020-06-01",13.41
"CA0710004","2020-07-01",12
"CA0710004","2020-08-01",9.43
"CA0710004","2020-09-01",9.29
"CA0710004","2020-10-01",7.66
"CA0710004","2020-11-01",6.84
"CA0710004","2020-12-01",7.88
"CA0710004","2021-01-01",7.53
"CA0710004","2021-02-01",7.04
"CA0710004","2021-03-01",6.77
"CA0710004","2021-04-01",6.63
"CA0710004","2021-05-01",6.24
"CA0710004","2021-06-01",6.87
"CA0710004","2021-07-01",6.74
"CA0710004","2021-08-01",6.51
"CA0710004","2021-09-01",5.55
"CA0710006","2020-01-01",3.44
"CA0710006","2020-02-01",3.35
"CA0710006","2020-03-01",4.35
"CA0710006","2020-04-01",14.66
"CA0710006","2020-05-01",13.98
"CA0710006","2020-06-01",13.48
"CA0710006","2020-07-01",12.1
"CA0710006","2020-08-01",9.54
"CA0710006","2020-09-01",9.41
"CA0710006","2020-10-01",7.81
"CA0710006","2020-11-01",7.03
"CA0710006","2020-12-01",8.14
"CA0710006","2021-01-01",7.83
"CA0710006","2021-02-01",7.33
"CA0710006","2021-03-01",7.04
"CA0710006","2021-04-01",6.89
"CA0710006","2021-05-01",6.47
"CA0710006","2021-06-01",7.11
"CA0710006","2021-07-01",6.98
"CA0710006","2021-08-01",6.73
"CA0710006","2021-09-01",5.76
"CA0710007","2020-01-01",3.22
"CA0710007","2020-02-01",3.13
"CA0710007","2020-03-01",4.08
"CA0710007","2020-04-01",14.49
"CA0710007","2020-05-01",13.83
"CA0710007","2020-06-01",13.41
"CA0710007","2020-07-01",12
"CA0710007","2020-08-01",9.43
"CA0710007","2020-09-01",9.29
"CA0710007","2020-10-01",7.66
"CA0710007","2020-11-01",6.84
"CA0710007","2020-12-01",7.88
"CA0710007","2021-01-01",7.53
"CA0710007","2021-02-01",7.04
"CA0710007","2021-03-01",6.77
"CA0710007","2021-04-01",6.63
"CA0710007","2021-05-01",6.24
"CA0710007","2021-06-01",6.87
"CA0710007","2021-07-01",6.74
"CA0710007","2021-08-01",6.51
"CA0710007","2021-09-01",5.55
"CA0710009","2020-01-01",3.22
"CA0710009","2020-02-01",3.13
"CA0710009","2020-03-01",4.08
"CA0710009","2020-04-01",14.49
"CA0710009","2020-05-01",13.83
"CA0710009","2020-06-01",13.41
"CA0710009","2020-07-01",12
"CA0710009","2020-08-01",9.43
"CA0710009","2020-09-01",9.29
"CA0710009","2020-10-01",7.66
"CA0710009","2020-11-01",6.84
"CA0710009","2020-12-01",7.88
"CA0710009","2021-01-01",7.53
"CA0710009","2021-02-01",7.04
"CA0710009","2021-03-01",6.77
"CA0710009","2021-04-01",6.63
"CA0710009","2021-05-01",6.24
"CA0710009","2021-06-01",6.87
"CA0710009","2021-07-01",6.74
"CA0710009","2021-08-01",6.51
"CA0710009","2021-09-01",5.55
"CA0810001","2020-01-01",6.54
"CA0810001","2020-02-01",6.24
"CA0810001","2020-03-01",7.79
"CA0810001","2020-04-01",13.25
"CA0810001","2020-05-01",13.19
"CA0810001","2020-06-01",12.48
"CA0810001","2020-07-01",11.33
"CA0810001","2020-08-01",8.99
"CA0810001","2020-09-01",8.83
"CA0810001","2020-10-01",7.65
"CA0810001","2020-11-01",7.56
"CA0810001","2020-12-01",9.17
"CA0810001","2021-01-01",8.95
"CA0810001","2021-02-01",8.61
"CA0810001","2021-03-01",8.3
"CA0810001","2021-04-01",8.13
"CA0810001","2021-05-01",7.37
"CA0810001","2021-06-01",7.93
"CA0810001","2021-07-01",7.64
"CA0810001","2021-08-01",7.08
"CA0810001","2021-09-01",6.15
"CA0910002","2020-01-01",3.75
"CA0910002","2020-02-01",3.67
"CA0910002","2020-03-01",4.73
"CA0910002","2020-04-01",15.29
"CA0910002","2020-05-01",15.15
"CA0910002","2020-06-01",12.97
"CA0910002","2020-07-01",10.31
"CA0910002","2020-08-01",7.66
"CA0910002","2020-09-01",7.49
"CA0910002","2020-10-01",6.19
"CA0910002","2020-11-01",5.71
"CA0910002","2020-12-01",6.99
"CA0910002","2021-01-01",6.95
"CA0910002","2021-02-01",6.56
"CA0910002","2021-03-01",6.32
"CA0910002","2021-04-01",5.99
"CA0910002","2021-05-01",5.53
"CA0910002","2021-06-01",6.05
"CA0910002","2021-07-01",5.91
"CA0910002","2021-08-01",5.62
"CA0910002","2021-09-01",4.94
"CA0910003","2020-01-01",3.75
"CA0910003","2020-02-01",3.67
"CA0910003","2020-03-01",4.71
"CA0910003","2020-04-01",15.25
"CA0910003","2020-05-01",15.11
"CA0910003","2020-06-01",12.93
"CA0910003","2020-07-01",10.29
"CA0910003","2020-08-01",7.65
"CA0910003","2020-09-01",7.48
"CA0910003","2020-10-01",6.18
"CA0910003","2020-11-01",5.7
"CA0910003","2020-12-01",6.98
"CA0910003","2021-01-01",6.95
"CA0910003","2021-02-01",6.55
"CA0910003","2021-03-01",6.31
"CA0910003","2021-04-01",5.97
"CA0910003","2021-05-01",5.51
"CA0910003","2021-06-01",6.04
"CA0910003","2021-07-01",5.89
"CA0910003","2021-08-01",5.61
"CA0910003","2021-09-01",4.92
"CA0910006","2020-01-01",3.75
"CA0910006","2020-02-01",3.67
"CA0910006","2020-03-01",4.71
"CA0910006","2020-04-01",15.25
"CA0910006","2020-05-01",15.11
"CA0910006","2020-06-01",12.93
"CA0910006","2020-07-01",10.29
"CA0910006","2020-08-01",7.65
"CA0910006","2020-09-01",7.48
"CA0910006","2020-10-01",6.18
"CA0910006","2020-11-01",5.7
"CA0910006","2020-12-01",6.98
"CA0910006","2021-01-01",6.95
"CA0910006","2021-02-01",6.55
"CA0910006","2021-03-01",6.31
"CA0910006","2021-04-01",5.97
"CA0910006","2021-05-01",5.51
"CA0910006","2021-06-01",6.04
"CA0910006","2021-07-01",5.89
"CA0910006","2021-08-01",5.61
"CA0910006","2021-09-01",4.92
"CA0910013","2020-01-01",3.44
"CA0910013","2020-02-01",3.34
"CA0910013","2020-03-01",4.3
"CA0910013","2020-04-01",13.78
"CA0910013","2020-05-01",13.39
"CA0910013","2020-06-01",11.78
"CA0910013","2020-07-01",9.93
"CA0910013","2020-08-01",7.49
"CA0910013","2020-09-01",7.21
"CA0910013","2020-10-01",5.9
"CA0910013","2020-11-01",5.39
"CA0910013","2020-12-01",6.48
"CA0910013","2021-01-01",6.29
"CA0910013","2021-02-01",5.95
"CA0910013","2021-03-01",5.76
"CA0910013","2021-04-01",5.5
"CA0910013","2021-05-01",5.09
"CA0910013","2021-06-01",5.63
"CA0910013","2021-07-01",5.52
"CA0910013","2021-08-01",5.28
"CA0910013","2021-09-01",4.48
"CA1010001","2020-01-01",8.1
"CA1010001","2020-02-01",8.48
"CA1010001","2020-03-01",10.98
"CA1010001","2020-04-01",16.86
"CA1010001","2020-05-01",15.51
"CA1010001","2020-06-01",14.57
"CA1010001","2020-07-01",13.49
"CA1010001","2020-08-01",10.33
"CA1010001","2020-09-01",10.38
"CA1010001","2020-10-01",8.94
"CA1010001","2020-11-01",8.58
"CA1010001","2020-12-01",10.38
"CA1010001","2021-01-01",9.99
"CA1010001","2021-02-01",10.09
"CA1010001","2021-03-01",9.94
"CA1010001","2021-04-01",9.63
"CA1010001","2021-05-01",8.72
"CA1010001","2021-06-01",9.37
"CA1010001","2021-07-01",9.3
"CA1010001","2021-08-01",8.8
"CA1010001","2021-09-01",7.77
"CA1010003","2020-01-01",8.1
"CA1010003","2020-02-01",8.48
"CA1010003","2020-03-01",10.98
"CA1010003","2020-04-01",16.86
"CA1010003","2020-05-01",15.51
"CA1010003","2020-06-01",14.57
"CA1010003","2020-07-01",13.49
"CA1010003","2020-08-01",10.33
"CA1010003","2020-09-01",10.38
"CA1010003","2020-10-01",8.94
"CA1010003","2020-11-01",8.58
"CA1010003","2020-12-01",10.38
"CA1010003","2021-01-01",9.99
"CA1010003","2021-02-01",10.09
"CA1010003","2021-03-01",9.94
"CA1010003","2021-04-01",9.63
"CA1010003","2021-05-01",8.72
"CA1010003","2021-06-01",9.37
"CA1010003","2021-07-01",9.3
"CA1010003","2021-08-01",8.8
"CA1010003","2021-09-01",7.77
"CA1010004","2020-01-01",8.1
"CA1010004","2020-02-01",8.48
"CA1010004","2020-03-01",10.98
"CA1010004","2020-04-01",16.86
"CA1010004","2020-05-01",15.51
"CA1010004","2020-06-01",14.57
"CA1010004","2020-07-01",13.49
"CA1010004","2020-08-01",10.33
"CA1010004","2020-09-01",10.38
"CA1010004","2020-10-01",8.94
"CA1010004","2020-11-01",8.58
"CA1010004","2020-12-01",10.38
"CA1010004","2021-01-01",9.99
"CA1010004","2021-02-01",10.09
"CA1010004","2021-03-01",9.94
"CA1010004","2021-04-01",9.63
"CA1010004","2021-05-01",8.72
"CA1010004","2021-06-01",9.37
"CA1010004","2021-07-01",9.3
"CA1010004","2021-08-01",8.8
"CA1010004","2021-09-01",7.77
"CA1010005","2020-01-01",8.1
"CA1010005","2020-02-01",8.48
"CA1010005","2020-03-01",10.98
"CA1010005","2020-04-01",16.86
"CA1010005","2020-05-01",15.51
"CA1010005","2020-06-01",14.57
"CA1010005","2020-07-01",13.49
"CA1010005","2020-08-01",10.33
"CA1010005","2020-09-01",10.38
"CA1010005","2020-10-01",8.94
"CA1010005","2020-11-01",8.58
"CA1010005","2020-12-01",10.38
"CA1010005","2021-01-01",9.99
"CA1010005","2021-02-01",10.09
"CA1010005","2021-03-01",9.94
"CA1010005","2021-04-01",9.63
"CA1010005","2021-05-01",8.72
"CA1010005","2021-06-01",9.37
"CA1010005","2021-07-01",9.3
"CA1010005","2021-08-01",8.8
"CA1010005","2021-09-01",7.77
"CA1010007","2020-01-01",8.1
"CA1010007","2020-02-01",8.43
"CA1010007","2020-03-01",10.94
"CA1010007","2020-04-01",16.84
"CA1010007","2020-05-01",15.45
"CA1010007","2020-06-01",14.52
"CA1010007","2020-07-01",13.43
"CA1010007","2020-08-01",10.22
"CA1010007","2020-09-01",10.26
"CA1010007","2020-10-01",8.85
"CA1010007","2020-11-01",8.52
"CA1010007","2020-12-01",10.32
"CA1010007","2021-01-01",9.94
"CA1010007","2021-02-01",10.03
"CA1010007","2021-03-01",9.91
"CA1010007","2021-04-01",9.61
"CA1010007","2021-05-01",8.67
"CA1010007","2021-06-01",9.34
"CA1010007","2021-07-01",9.28
"CA1010007","2021-08-01",8.75
"CA1010007","2021-09-01",7.7
"CA1010018","2020-01-01",8.1
"CA1010018","2020-02-01",8.48
"CA1010018","2020-03-01",10.98
"CA1010018","2020-04-01",16.86
"CA1010018","2020-05-01",15.51
"CA1010018","2020-06-01",14.57
"CA1010018","2020-07-01",13.49
"CA1010018","2020-08-01",10.33
"CA1010018","2020-09-01",10.38
"CA1010018","2020-10-01",8.94
"CA1010018","2020-11-01",8.58
"CA1010018","2020-12-01",10.38
"CA1010018","2021-01-01",9.99
"CA1010018","2021-02-01",10.09
"CA1010018","2021-03-01",9.94
"CA1010018","2021-04-01",9.63
"CA1010018","2021-05-01",8.72
"CA1010018","2021-06-01",9.37
"CA1010018","2021-07-01",9.3
"CA1010018","2021-08-01",8.8
"CA1010018","2021-09-01",7.77
"CA1010019","2020-01-01",8.1
"CA1010019","2020-02-01",8.48
"CA1010019","2020-03-01",10.98
"CA1010019","2020-04-01",16.86
"CA1010019","2020-05-01",15.51
"CA1010019","2020-06-01",14.57
"CA1010019","2020-07-01",13.49
"CA1010019","2020-08-01",10.33
"CA1010019","2020-09-01",10.38
"CA1010019","2020-10-01",8.94
"CA1010019","2020-11-01",8.58
"CA1010019","2020-12-01",10.38
"CA1010019","2021-01-01",9.99
"CA1010019","2021-02-01",10.09
"CA1010019","2021-03-01",9.94
"CA1010019","2021-04-01",9.63
"CA1010019","2021-05-01",8.72
"CA1010019","2021-06-01",9.37
"CA1010019","2021-07-01",9.3
"CA1010019","2021-08-01",8.8
"CA1010019","2021-09-01",7.77
"CA1010029","2020-01-01",8.1
"CA1010029","2020-02-01",8.48
"CA1010029","2020-03-01",10.98
"CA1010029","2020-04-01",16.86
"CA1010029","2020-05-01",15.51
"CA1010029","2020-06-01",14.57
"CA1010029","2020-07-01",13.49
"CA1010029","2020-08-01",10.33
"CA1010029","2020-09-01",10.38
"CA1010029","2020-10-01",8.94
"CA1010029","2020-11-01",8.58
"CA1010029","2020-12-01",10.38
"CA1010029","2021-01-01",9.99
"CA1010029","2021-02-01",10.09
"CA1010029","2021-03-01",9.94
"CA1010029","2021-04-01",9.63
"CA1010029","2021-05-01",8.72
"CA1010029","2021-06-01",9.37
"CA1010029","2021-07-01",9.3
"CA1010029","2021-08-01",8.8
"CA1010029","2021-09-01",7.77
"CA1010035","2020-01-01",8.1
"CA1010035","2020-02-01",8.48
"CA1010035","2020-03-01",10.98
"CA1010035","2020-04-01",16.86
"CA1010035","2020-05-01",15.51
"CA1010035","2020-06-01",14.57
"CA1010035","2020-07-01",13.49
"CA1010035","2020-08-01",10.33
"CA1010035","2020-09-01",10.38
"CA1010035","2020-10-01",8.94
"CA1010035","2020-11-01",8.58
"CA1010035","2020-12-01",10.38
"CA1010035","2021-01-01",9.99
"CA1010035","2021-02-01",10.09
"CA1010035","2021-03-01",9.94
"CA1010035","2021-04-01",9.63
"CA1010035","2021-05-01",8.72
"CA1010035","2021-06-01",9.37
"CA1010035","2021-07-01",9.3
"CA1010035","2021-08-01",8.8
"CA1010035","2021-09-01",7.77
"CA1010042","2020-01-01",8.1
"CA1010042","2020-02-01",8.48
"CA1010042","2020-03-01",10.98
"CA1010042","2020-04-01",16.86
"CA1010042","2020-05-01",15.51
"CA1010042","2020-06-01",14.57
"CA1010042","2020-07-01",13.49
"CA1010042","2020-08-01",10.33
"CA1010042","2020-09-01",10.38
"CA1010042","2020-10-01",8.94
"CA1010042","2020-11-01",8.58
"CA1010042","2020-12-01",10.38
"CA1010042","2021-01-01",9.99
"CA1010042","2021-02-01",10.09
"CA1010042","2021-03-01",9.94
"CA1010042","2021-04-01",9.63
"CA1010042","2021-05-01",8.72
"CA1010042","2021-06-01",9.37
"CA1010042","2021-07-01",9.3
"CA1010042","2021-08-01",8.8
"CA1010042","2021-09-01",7.77
"CA1010044","2020-01-01",8.1
"CA1010044","2020-02-01",8.48
"CA1010044","2020-03-01",10.98
"CA1010044","2020-04-01",16.86
"CA1010044","2020-05-01",15.51
"CA1010044","2020-06-01",14.57
"CA1010044","2020-07-01",13.49
"CA1010044","2020-08-01",10.33
"CA1010044","2020-09-01",10.38
"CA1010044","2020-10-01",8.94
"CA1010044","2020-11-01",8.58
"CA1010044","2020-12-01",10.38
"CA1010044","2021-01-01",9.99
"CA1010044","2021-02-01",10.09
"CA1010044","2021-03-01",9.94
"CA1010044","2021-04-01",9.63
"CA1010044","2021-05-01",8.72
"CA1010044","2021-06-01",9.37
"CA1010044","2021-07-01",9.3
"CA1010044","2021-08-01",8.8
"CA1010044","2021-09-01",7.77
"CA1010049","2020-01-01",8.1
"CA1010049","2020-02-01",8.48
"CA1010049","2020-03-01",10.98
"CA1010049","2020-04-01",16.86
"CA1010049","2020-05-01",15.51
"CA1010049","2020-06-01",14.57
"CA1010049","2020-07-01",13.49
"CA1010049","2020-08-01",10.33
"CA1010049","2020-09-01",10.38
"CA1010049","2020-10-01",8.94
"CA1010049","2020-11-01",8.58
"CA1010049","2020-12-01",10.38
"CA1010049","2021-01-01",9.99
"CA1010049","2021-02-01",10.09
"CA1010049","2021-03-01",9.94
"CA1010049","2021-04-01",9.63
"CA1010049","2021-05-01",8.72
"CA1010049","2021-06-01",9.37
"CA1010049","2021-07-01",9.3
"CA1010049","2021-08-01",8.8
"CA1010049","2021-09-01",7.77
"CA1100404","2020-01-01",7.32
"CA1100404","2020-02-01",7.05
"CA1100404","2020-03-01",8.97
"CA1100404","2020-04-01",16.01
"CA1100404","2020-05-01",13.66
"CA1100404","2020-06-01",12.94
"CA1100404","2020-07-01",10.83
"CA1100404","2020-08-01",7.73
"CA1100404","2020-09-01",7.29
"CA1100404","2020-10-01",6.07
"CA1100404","2020-11-01",6.03
"CA1100404","2020-12-01",7.68
"CA1100404","2021-01-01",7.89
"CA1100404","2021-02-01",7.71
"CA1100404","2021-03-01",7.28
"CA1100404","2021-04-01",6.9
"CA1100404","2021-05-01",6.3
"CA1100404","2021-06-01",6.97
"CA1100404","2021-07-01",7.05
"CA1100404","2021-08-01",6.9
"CA1100404","2021-09-01",5.69
"CA1110001","2020-01-01",7.32
"CA1110001","2020-02-01",7.05
"CA1110001","2020-03-01",8.97
"CA1110001","2020-04-01",16.01
"CA1110001","2020-05-01",13.66
"CA1110001","2020-06-01",12.94
"CA1110001","2020-07-01",10.83
"CA1110001","2020-08-01",7.73
"CA1110001","2020-09-01",7.29
"CA1110001","2020-10-01",6.07
"CA1110001","2020-11-01",6.03
"CA1110001","2020-12-01",7.68
"CA1110001","2021-01-01",7.89
"CA1110001","2021-02-01",7.71
"CA1110001","2021-03-01",7.28
"CA1110001","2021-04-01",6.9
"CA1110001","2021-05-01",6.3
"CA1110001","2021-06-01",6.97
"CA1110001","2021-07-01",7.05
"CA1110001","2021-08-01",6.9
"CA1110001","2021-09-01",5.69
"CA1110003","2020-01-01",7.32
"CA1110003","2020-02-01",7.05
"CA1110003","2020-03-01",8.97
"CA1110003","2020-04-01",16.01
"CA1110003","2020-05-01",13.66
"CA1110003","2020-06-01",12.94
"CA1110003","2020-07-01",10.83
"CA1110003","2020-08-01",7.73
"CA1110003","2020-09-01",7.29
"CA1110003","2020-10-01",6.07
"CA1110003","2020-11-01",6.03
"CA1110003","2020-12-01",7.68
"CA1110003","2021-01-01",7.89
"CA1110003","2021-02-01",7.71
"CA1110003","2021-03-01",7.28
"CA1110003","2021-04-01",6.9
"CA1110003","2021-05-01",6.3
"CA1110003","2021-06-01",6.97
"CA1110003","2021-07-01",7.05
"CA1110003","2021-08-01",6.9
"CA1110003","2021-09-01",5.69
"CA1210001","2020-01-01",4.08
"CA1210001","2020-02-01",3.88
"CA1210001","2020-03-01",4.99
"CA1210001","2020-04-01",13.84
"CA1210001","2020-05-01",12
"CA1210001","2020-06-01",11.55
"CA1210001","2020-07-01",10.24
"CA1210001","2020-08-01",8.19
"CA1210001","2020-09-01",7.61
"CA1210001","2020-10-01",6.5
"CA1210001","2020-11-01",6.04
"CA1210001","2020-12-01",7.47
"CA1210001","2021-01-01",7.35
"CA1210001","2021-02-01",7.01
"CA1210001","2021-03-01",6.67
"CA1210001","2021-04-01",6.35
"CA1210001","2021-05-01",5.73
"CA1210001","2021-06-01",6.41
"CA1210001","2021-07-01",6.42
"CA1210001","2021-08-01",6.14
"CA1210001","2021-09-01",5.04
"CA1210002","2020-01-01",4.08
"CA1210002","2020-02-01",3.88
"CA1210002","2020-03-01",4.99
"CA1210002","2020-04-01",13.84
"CA1210002","2020-05-01",12
"CA1210002","2020-06-01",11.55
"CA1210002","2020-07-01",10.24
"CA1210002","2020-08-01",8.19
"CA1210002","2020-09-01",7.61
"CA1210002","2020-10-01",6.5
"CA1210002","2020-11-01",6.04
"CA1210002","2020-12-01",7.47
"CA1210002","2021-01-01",7.35
"CA1210002","2021-02-01",7.01
"CA1210002","2021-03-01",6.67
"CA1210002","2021-04-01",6.35
"CA1210002","2021-05-01",5.73
"CA1210002","2021-06-01",6.41
"CA1210002","2021-07-01",6.42
"CA1210002","2021-08-01",6.14
"CA1210002","2021-09-01",5.04
"CA1210004","2020-01-01",4.08
"CA1210004","2020-02-01",3.88
"CA1210004","2020-03-01",4.99
"CA1210004","2020-04-01",13.84
"CA1210004","2020-05-01",12
"CA1210004","2020-06-01",11.55
"CA1210004","2020-07-01",10.24
"CA1210004","2020-08-01",8.19
"CA1210004","2020-09-01",7.61
"CA1210004","2020-10-01",6.5
"CA1210004","2020-11-01",6.04
"CA1210004","2020-12-01",7.47
"CA1210004","2021-01-01",7.35
"CA1210004","2021-02-01",7.01
"CA1210004","2021-03-01",6.67
"CA1210004","2021-04-01",6.35
"CA1210004","2021-05-01",5.73
"CA1210004","2021-06-01",6.41
"CA1210004","2021-07-01",6.42
"CA1210004","2021-08-01",6.14
"CA1210004","2021-09-01",5.04
"CA1210006","2020-01-01",4.08
"CA1210006","2020-02-01",3.88
"CA1210006","2020-03-01",4.99
"CA1210006","2020-04-01",13.84
"CA1210006","2020-05-01",12
"CA1210006","2020-06-01",11.55
"CA1210006","2020-07-01",10.24
"CA1210006","2020-08-01",8.19
"CA1210006","2020-09-01",7.61
"CA1210006","2020-10-01",6.5
"CA1210006","2020-11-01",6.04
"CA1210006","2020-12-01",7.47
"CA1210006","2021-01-01",7.35
"CA1210006","2021-02-01",7.01
"CA1210006","2021-03-01",6.67
"CA1210006","2021-04-01",6.35
"CA1210006","2021-05-01",5.73
"CA1210006","2021-06-01",6.41
"CA1210006","2021-07-01",6.42
"CA1210006","2021-08-01",6.14
"CA1210006","2021-09-01",5.04
"CA1210007","2020-01-01",4.08
"CA1210007","2020-02-01",3.88
"CA1210007","2020-03-01",4.99
"CA1210007","2020-04-01",13.84
"CA1210007","2020-05-01",12
"CA1210007","2020-06-01",11.55
"CA1210007","2020-07-01",10.24
"CA1210007","2020-08-01",8.19
"CA1210007","2020-09-01",7.61
"CA1210007","2020-10-01",6.5
"CA1210007","2020-11-01",6.04
"CA1210007","2020-12-01",7.47
"CA1210007","2021-01-01",7.35
"CA1210007","2021-02-01",7.01
"CA1210007","2021-03-01",6.67
"CA1210007","2021-04-01",6.35
"CA1210007","2021-05-01",5.73
"CA1210007","2021-06-01",6.41
"CA1210007","2021-07-01",6.42
"CA1210007","2021-08-01",6.14
"CA1210007","2021-09-01",5.04
"CA1210009","2020-01-01",4.08
"CA1210009","2020-02-01",3.88
"CA1210009","2020-03-01",4.99
"CA1210009","2020-04-01",13.84
"CA1210009","2020-05-01",12
"CA1210009","2020-06-01",11.55
"CA1210009","2020-07-01",10.24
"CA1210009","2020-08-01",8.19
"CA1210009","2020-09-01",7.61
"CA1210009","2020-10-01",6.5
"CA1210009","2020-11-01",6.04
"CA1210009","2020-12-01",7.47
"CA1210009","2021-01-01",7.35
"CA1210009","2021-02-01",7.01
"CA1210009","2021-03-01",6.67
"CA1210009","2021-04-01",6.35
"CA1210009","2021-05-01",5.73
"CA1210009","2021-06-01",6.41
"CA1210009","2021-07-01",6.42
"CA1210009","2021-08-01",6.14
"CA1210009","2021-09-01",5.04
"CA1210010","2020-01-01",4.08
"CA1210010","2020-02-01",3.88
"CA1210010","2020-03-01",4.99
"CA1210010","2020-04-01",13.84
"CA1210010","2020-05-01",12
"CA1210010","2020-06-01",11.55
"CA1210010","2020-07-01",10.24
"CA1210010","2020-08-01",8.19
"CA1210010","2020-09-01",7.61
"CA1210010","2020-10-01",6.5
"CA1210010","2020-11-01",6.04
"CA1210010","2020-12-01",7.47
"CA1210010","2021-01-01",7.35
"CA1210010","2021-02-01",7.01
"CA1210010","2021-03-01",6.67
"CA1210010","2021-04-01",6.35
"CA1210010","2021-05-01",5.73
"CA1210010","2021-06-01",6.41
"CA1210010","2021-07-01",6.42
"CA1210010","2021-08-01",6.14
"CA1210010","2021-09-01",5.04
"CA1210011","2020-01-01",4.08
"CA1210011","2020-02-01",3.88
"CA1210011","2020-03-01",4.99
"CA1210011","2020-04-01",13.84
"CA1210011","2020-05-01",12
"CA1210011","2020-06-01",11.55
"CA1210011","2020-07-01",10.24
"CA1210011","2020-08-01",8.19
"CA1210011","2020-09-01",7.61
"CA1210011","2020-10-01",6.5
"CA1210011","2020-11-01",6.04
"CA1210011","2020-12-01",7.47
"CA1210011","2021-01-01",7.35
"CA1210011","2021-02-01",7.01
"CA1210011","2021-03-01",6.67
"CA1210011","2021-04-01",6.35
"CA1210011","2021-05-01",5.73
"CA1210011","2021-06-01",6.41
"CA1210011","2021-07-01",6.42
"CA1210011","2021-08-01",6.14
"CA1210011","2021-09-01",5.04
"CA1210015","2020-01-01",4.27
"CA1210015","2020-02-01",4.11
"CA1210015","2020-03-01",5.28
"CA1210015","2020-04-01",13.76
"CA1210015","2020-05-01",11.92
"CA1210015","2020-06-01",11.43
"CA1210015","2020-07-01",10.12
"CA1210015","2020-08-01",8.07
"CA1210015","2020-09-01",7.55
"CA1210015","2020-10-01",6.47
"CA1210015","2020-11-01",6.04
"CA1210015","2020-12-01",7.53
"CA1210015","2021-01-01",7.38
"CA1210015","2021-02-01",7.05
"CA1210015","2021-03-01",6.72
"CA1210015","2021-04-01",6.37
"CA1210015","2021-05-01",5.72
"CA1210015","2021-06-01",6.36
"CA1210015","2021-07-01",6.38
"CA1210015","2021-08-01",6.08
"CA1210015","2021-09-01",5.02
"CA1210016","2020-01-01",4.08
