"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"060816041012","CA4110023",920,95.48,78333,41223,12.9,23.4,"High",6.8
"060816041013","CA4110023",1014,100,91250,37970,14,23.4,"High",5.8
"060816041021","CA4110023",1659,71.03,98750,32628,16.3,17.7,"Moderate-High",5.4
"060816042001","CA4110023",222,72.7,120000,77816,6.8,13.9,"Low-Moderate",4.4
"060816042002","CA4110023",212,96.56,100294,22206,23.9,13.9,"Moderate-High",5.3
"060816042003","CA4110023",680,45.4,86774,53718,9.9,13.9,"Moderate-High",6.1
"060816044001","CA4110023",554,0.88,101765,52466,10.4,16.2,"Moderate-High",5.4
"060816045001","CA4110023",187,1.33,159625,42543,12.6,11,"Moderate-High",3.4
"060816045002","CA4110023",317,0.12,152188,64333,10.3,11,"Moderate-High",4.4
"060816046001","CA4110023",548,1.92,139167,62339,8.6,9,"Low-Moderate",3.8
"060816140001","CA4110023",1031,99.93,131607,77389,6.9,7.6,"Low-Moderate",4
"060816140002","CA4110023",483,99.61,141719,72602,7.3,7.6,"Low-Moderate",3.8
"060816140003","CA4110023",304,39.1,144038,80484,6.6,7.6,"Low-Moderate",3.7
"060590881061","CA3010064",883,0.28,59567,28669,4.1,35.9,"Moderate-High",2
"060590888014","CA3010064",647,0.41,33569,9925,12.5,39.2,"Very High",3.7
"060590888021","CA3010064",373,0.39,62434,26709,4.8,47.6,"High",2.1
"060590888022","CA3010064",458,0.42,71250,31525,3.8,47.6,"Moderate-High",1.7
"060590888023","CA3010064",312,1.8,65417,26660,4.5,47.6,"Moderate-High",1.8
"060590889011","CA3010064",384,0.37,91833,42547,2.9,38.4,"Moderate-High",1.4
"060590889012","CA3010064",375,0.88,57917,17434,6.5,38.4,"High",2
"060590889014","CA3010064",490,25.41,56402,23334,5.1,38.4,"High",2.1
"060590889033","CA3010064",736,0.29,69038,30943,3.7,36.5,"Moderate-High",1.7
"060590889041","CA3010064",255,88.62,81979,9162,12.9,31.8,"High",1.4
"060590889042","CA3010064",675,64.42,45387,20033,5.9,31.8,"Moderate-High",2.6
"060590889043","CA3010064",271,99.95,154844,47825,2.5,31.8,"Low-Moderate",0.8
"060590889044","CA3010064",287,100,69097,26698,4.4,31.8,"Low-Moderate",1.7
"060590889051","CA3010064",275,100,30625,16944,7,54.3,"High",3.9
"060590889052","CA3010064",764,100,44881,19261,6.2,54.3,"High",2.6
"060590889053","CA3010064",290,100,76324,33077,3.6,54.3,"Moderate-High",1.6
"060590992031","CA3010064",660,5.02,61667,27297,4.3,31.2,"Low-Moderate",1.9
"060590992032","CA3010064",821,0.52,95607,52042,2.3,31.2,"Low-Moderate",1.3
"060590992041","CA3010064",470,100,52692,29110,4.1,34.6,"Low-Moderate",2.2
"060590992042","CA3010064",291,100,98854,53973,2.2,34.6,"Low-Moderate",1.2
"060590992043","CA3010064",631,78.01,80337,24154,4.9,34.6,"Moderate-High",1.5
"060590992221","CA3010064",662,100,58000,26383,4.5,40.7,"Moderate-High",2
"060590992222","CA3010064",344,100,40625,9741,12.2,40.7,"Very High",2.9
"060590992223","CA3010064",309,100,100625,46867,2.5,40.7,"Moderate-High",1.2
"060590992224","CA3010064",297,99.97,64145,32716,3.6,40.7,"Moderate-High",1.9
"060590992231","CA3010064",782,99.96,37231,16592,7.1,39,"High",3.2
"060590992232","CA3010064",439,100,73713,46444,2.5,39,"Moderate-High",1.6
"060590992233","CA3010064",498,57.54,91618,28745,4.1,39,"Moderate-High",1.3
"060590992241","CA3010064",539,0.51,91726,60355,1.9,19.1,"Low",1.2
"060590992411","CA3010064",566,97.01,66346,33260,3.6,20.6,"Low-Moderate",1.8
"060590992412","CA3010064",1016,56.85,80878,31405,3.8,20.6,"Low-Moderate",1.5
"060590994103","CA3010064",1021,1.97,53313,22925,5.2,34,"Moderate-High",2.2
"060590995021","CA3010064",173,0.34,67656,47465,2.6,15.5,"Low",1.9
"060590996011","CA3010064",453,100,48750,23807,5,49.8,"High",2.4
"060590996012","CA3010064",781,99.1,62837,20569,5.8,49.8,"High",1.9
"060590996013","CA3010064",466,100,19531,11125,10.6,49.8,"Very High",6.1
"060590996014","CA3010064",277,98.02,121328,45927,2.6,49.8,"Moderate-High",1
"060590996021","CA3010064",677,78.48,98860,39037,3,15.2,"Low",1.2
"060590996031","CA3010064",941,8.56,90234,14643,8.1,11.9,"Low-Moderate",1.3
"060590996032","CA3010064",337,99,138309,51970,2.3,11.9,"Low",0.9
"060590996033","CA3010064",490,98.12,115833,51198,2.3,11.9,"Low",1
"060590997011","CA3010064",827,45.57,59816,21005,5.6,46.9,"High",2
"060590997012","CA3010064",462,0.16,59130,26266,4.3,46.9,"Moderate-High",1.9
"060590997013","CA3010064",477,70.38,28482,13023,9.1,46.9,"High",4.2
"060590997021","CA3010064",816,99.99,88056,43758,2.7,32.6,"Low-Moderate",1.3
"060590997022","CA3010064",882,73.29,41667,14050,8.4,32.6,"Moderate-High",2.8
"060590997023","CA3010064",862,56.41,24828,5328,22.2,32.6,"High",4.8
"060590997031","CA3010064",873,26.89,83099,39720,3,20.1,"Low-Moderate",1.4
"060590997032","CA3010064",677,100,119583,56125,2.1,20.1,"Low-Moderate",1
"060590997033","CA3010064",583,100,71188,18348,6.4,20.1,"Moderate-High",1.7
"060590998011","CA3010064",367,93.76,56779,26874,4.4,36.4,"Moderate-High",2.1
"060590998012","CA3010064",828,99.91,72778,26341,4.5,36.4,"Moderate-High",1.6
"060590998013","CA3010064",426,100,55972,15764,7.5,36.4,"High",2.1
"060590998021","CA3010064",882,100,32984,13734,8.6,57.3,"High",3.6
"060590998022","CA3010064",974,100,36597,19622,6,57.3,"High",3.2
"060590998031","CA3010064",832,100,23113,11745,10.1,53.9,"Very High",5.1
"060590998032","CA3010064",429,100,65917,23011,5.2,53.9,"High",1.8
"060590998033","CA3010064",518,99.97,64741,23678,5,53.9,"High",1.8
"060590999021","CA3010064",311,98.77,72888,38721,3.1,26.6,"Low-Moderate",1.6
"060590999022","CA3010064",453,100,64896,22456,5.3,26.6,"Moderate-High",1.8
"060590999023","CA3010064",506,100,71196,40073,3,26.6,"Low-Moderate",1.7
"060590999031","CA3010064",246,100,103409,56558,2.1,39.3,"Moderate-High",1.1
"060590999032","CA3010064",628,100,40648,15440,7.7,39.3,"High",2.9
"060590999033","CA3010064",617,99.1,113625,42191,2.8,39.3,"Moderate-High",1
"060590999041","CA3010064",327,100,92292,23195,5.1,49.1,"High",1.3
"060590999042","CA3010064",570,100,29966,16577,7.1,49.1,"High",4
"060590999043","CA3010064",361,98.28,85327,50234,2.4,49.1,"Moderate-High",1.4
"060590999044","CA3010064",352,100,36014,12169,9.7,49.1,"Very High",3.3
"060590999045","CA3010064",308,100,34310,15323,7.7,49.1,"High",3.5
"060590999051","CA3010064",577,99.24,65994,37971,3.1,29.9,"Low-Moderate",1.8
"060590999052","CA3010064",709,98.92,97674,37243,3.2,29.9,"Low-Moderate",1.2
"060590999061","CA3010064",599,99.5,113542,50654,2.3,11.6,"Low",1
"060590999062","CA3010064",409,100,126343,57717,2,11.6,"Low",0.9
"060590999063","CA3010064",601,100,168068,54302,2.2,11.6,"Low",0.7
"060591100044","CA3010064",543,0.29,137321,72552,1.7,5.5,"Low",0.9
"060591100052","CA3010064",646,0.56,76389,43838,2.6,8.4,"Low",1.5
"061010501011","CA5110002",1173,75.08,70801,27027,4.8,45.6,"High",1.8
"061010501012","CA5110002",530,100,27069,21657,6,45.6,"High",4.8
"061010501013","CA5110002",379,100,27682,17097,7.6,45.6,"High",4.7
"061010501014","CA5110002",376,61.54,26008,11563,11.2,45.6,"Very High",5
"061010501021","CA5110002",641,100,34542,15778,8.2,59.3,"High",3.8
"061010501022","CA5110002",567,98.16,45590,16880,7.7,59.3,"High",2.8
"061010501023","CA5110002",623,98.67,34397,20702,6.2,59.3,"High",3.8
"061010502011","CA5110002",608,99.16,37857,14105,9.2,60.8,"High",3.4
"061010502012","CA5110002",648,87.29,49655,22285,5.8,60.8,"High",2.6
"061010502021","CA5110002",386,100,44545,20780,6.2,63.2,"High",2.9
"061010502022","CA5110002",365,97.43,37321,17182,7.5,63.2,"High",3.5
"061010502023","CA5110002",269,93.36,27303,20147,6.4,63.2,"High",4.7
"061010502024","CA5110002",434,100,31406,11558,11.2,63.2,"Very High",4.1
"061010503011","CA5110002",343,35.43,50313,13710,9.4,41.5,"Very High",2.6
"061010503012","CA5110002",660,81.32,52000,26158,5,41.5,"High",2.5
"061010503021","CA5110002",456,100,51500,22955,5.6,58.2,"High",2.5
"061010503022","CA5110002",584,94.47,41696,29148,4.4,58.2,"Moderate-High",3.1
"061010503023","CA5110002",424,44.16,32885,17435,7.4,58.2,"High",3.9
"061010503024","CA5110002",429,92.24,57417,26824,4.8,58.2,"High",2.2
"061010504011","CA5110002",587,4,64189,45743,2.9,28.2,"Low-Moderate",2
"061010504012","CA5110002",351,62.79,65972,32746,4,28.2,"Low-Moderate",2
"061010504013","CA5110002",350,100,53036,25413,5.1,28.2,"Moderate-High",2.4
"061010504014","CA5110002",369,99.9,75288,44559,2.9,28.2,"Low-Moderate",1.7
"061010504021","CA5110002",373,1.94,101607,75600,1.7,20.5,"Low-Moderate",1.3
"061010504022","CA5110002",845,8.87,76179,40609,3.2,20.5,"Low-Moderate",1.7
"061010504031","CA5110002",1006,32.43,109063,47031,2.8,17.4,"Low",1.2
"061010505013","CA5110002",544,98.53,52059,33186,3.9,48.4,"Moderate-High",2.5
"061010505014","CA5110002",991,38.39,50321,25763,5,48.4,"High",2.6
"061010505035","CA5110002",528,13.16,68250,19839,6.5,31.7,"Moderate-High",1.9
"061010506013","CA5110002",875,0.76,72569,22641,5.6,31.6,"Moderate-High",1.7
"061010506032","CA5110002",342,9.11,108894,64126,2,19.7,"Low",1.2
"061010506033","CA5110002",551,83.78,112917,60425,2.1,19.7,"Low",1.1
"061010506034","CA5110002",690,77.26,55030,25774,5,19.7,"Low-Moderate",2.4
"061010506041","CA5110002",591,100,43209,25437,5.1,16.6,"Low-Moderate",3
"061010506042","CA5110002",1018,99.5,94531,60603,2.1,16.6,"Low",1.4
"060816135011","CA4110011",808,95.26,131538,69372,15,15,"Moderate-High",7.9
"060816135012","CA4110011",733,7.25,142344,50908,20.5,15,"Moderate-High",7.3
"060816135021","CA4110011",825,40.89,162917,99566,10.5,12.3,"Moderate-High",6.4
"060816135022","CA4110011",528,64.03,203306,79029,13.2,12.3,"Moderate-High",5.1
"060816135023","CA4110011",513,39,160536,51469,20.2,12.3,"Moderate-High",6.5
"060816135024","CA4110011",538,57.19,87411,61020,17.1,12.3,"Moderate-High",11.9
"060816136002","CA4110011",582,12.13,161184,98354,10.6,8.2,"Moderate-High",6.5
"060816136003","CA4110011",417,1.6,146343,65457,16.1,8.2,"Moderate-High",7.2
"060816136004","CA4110011",350,10.68,69648,14836,70.5,8.2,"Moderate-High",15
"060816137001","CA4110011",1020,24.72,57841,18546,56.2,16,"Moderate-High",18
"060816137003","CA4110011",303,2.05,72411,47834,22.1,16,"Moderate-High",14.6
"060816137004","CA4110011",840,97.46,143882,82304,12.7,16,"Moderate-High",7.2
"060816137005","CA4110011",1108,99.38,161944,55438,18.8,16,"Moderate-High",6.4
"060816138002","CA4110011",271,3.12,133906,103490,9.9,16.5,"Moderate-High",7.7
"060133010003","CA0710007",958,7.46,118438,51816,3.5,25.9,"Low-Moderate",1.6
"060133020051","CA0710007",857,100,28142,12605,14.6,39.5,"Very High",6.5
"060133020052","CA0710007",607,100,92566,52265,3.5,39.5,"Moderate-High",2
"060133020053","CA0710007",566,100,123281,47736,3.9,39.5,"Moderate-High",1.5
"060133020054","CA0710007",288,100,68833,46735,3.9,39.5,"Moderate-High",2.7
"060133020061","CA0710007",361,28,106020,53367,3.5,18.2,"Low",1.7
"060133020062","CA0710007",870,59.06,105227,43250,4.3,18.2,"Low",1.8
"060133020071","CA0710007",1073,100,102025,53620,3.4,32.4,"Low-Moderate",1.8
"060133020072","CA0710007",922,100,45962,13532,13.6,32.4,"High",4
"060133020081","CA0710007",799,52.4,94577,45279,4.1,24.8,"Low-Moderate",2
"060133020082","CA0710007",1463,100,142196,66371,2.8,24.8,"Low-Moderate",1.3
"060133020101","CA0710007",956,95.73,132440,79602,2.3,6.7,"Low",1.4
"060133020102","CA0710007",639,100,98295,56709,3.2,6.7,"Low",1.9
"060133020103","CA0710007",524,100,136225,89893,2,6.7,"Low",1.4
"060133020104","CA0710007",1051,99.76,136477,78962,2.3,6.7,"Low",1.4
"060133031021","CA0710007",1969,12.68,128144,58722,3.1,20.4,"Low-Moderate",1.4
"060133031031","CA0710007",672,0.11,100809,32983,6.8,26.7,"Moderate-High",2.2
"060133060022","CA0710007",561,10.12,96607,34233,5.4,27.5,"Moderate-High",1.9
"060133080021","CA0710007",798,1.27,89712,58580,3.2,13.8,"Low",2.1
"060650432541","CA3710008",409,0.14,77679,32660,9.4,17.7,"Moderate-High",4
"060730186111","CA3710008",479,4.49,144398,86434,4,17.6,"Low",2.4
"060730186112","CA3710008",1576,1.35,136735,42820,8,17.6,"Low-Moderate",2.5
"060730187001","CA3710008",6745,0.86,49578,32864,10.4,25.4,"High",6.9
"060730188011","CA3710008",676,95.89,79900,42860,8,18,"Low-Moderate",4.3
"060730188012","CA3710008",642,81.12,102206,52746,6.5,18,"Low-Moderate",3.4
"060730188022","CA3710008",576,20.71,85179,18655,18.4,14.3,"Moderate-High",4
"060730188025","CA3710008",651,39.93,113750,36530,9.4,14.3,"Moderate-High",3
"060730189031","CA3710008",452,100,88000,43747,7.8,41.8,"High",3.9
"060730189032","CA3710008",192,100,67778,32344,10.6,41.8,"Very High",5.1
"060730189033","CA3710008",663,100,42109,25469,13.5,41.8,"Very High",8.1
"060730189034","CA3710008",360,99.59,26172,17944,19.1,41.8,"Very High",13.1
"060730189041","CA3710008",346,100,49679,35520,9.7,41.7,"Very High",6.9
"060730189042","CA3710008",302,100,42768,27214,12.6,41.7,"Very High",8
"060730189043","CA3710008",453,100,34663,25218,13.6,41.7,"Very High",9.9
"060730189044","CA3710008",824,100,57097,28275,12.1,41.7,"Very High",6
"060730189051","CA3710008",715,100,39594,13618,25.2,35.7,"Very High",8.7
"060730189052","CA3710008",352,100,40547,19528,17.6,35.7,"Very High",8.5
"060730189053","CA3710008",993,100,73984,42653,8,35.7,"High",4.6
"060730189061","CA3710008",670,98.91,54709,29411,11.7,41.1,"Very High",6.3
"060730189062","CA3710008",576,100,57500,24748,13.9,41.1,"Very High",6
"060730189063","CA3710008",864,100,87857,43023,8,41.1,"High",3.9
"060730190011","CA3710008",275,42.79,101008,34291,10,18.8,"Moderate-High",3.4
"060730190012","CA3710008",901,60.83,78750,29119,11.8,18.8,"Moderate-High",4.4
"060730190013","CA3710008",1090,44.24,93636,40419,8.5,18.8,"Low-Moderate",3.7
"060230003001","CA1210009",345,0.18,39950,24674,10.1,49.7,"Very High",6.2
"060230003002","CA1210009",254,0.39,34565,18391,14.7,49.7,"Very High",7.8
"060230003003","CA1210009",363,0.28,27708,16382,24,49.7,"Very High",14.2
"060230003004","CA1210009",805,36.9,48807,20382,15.5,49.7,"Very High",6.5
"060230003005","CA1210009",675,37.77,41688,19677,16,49.7,"Very High",7.6
"060230004001","CA1210009",437,42.5,58563,40538,7.8,50.1,"High",5.4
"060230004002","CA1210009",348,85.03,66912,31463,10,50.1,"Very High",4.7
"060230004003","CA1210009",786,34.45,27143,13032,24.2,50.1,"Very High",11.6
"060230005002","CA1210009",547,6.01,31741,16643,19,47.8,"Very High",10
"060230006001","CA1210009",215,0.83,75197,51690,5.7,28.4,"Moderate-High",3.9
"060230006002","CA1210009",478,0.36,63889,39325,7.2,28.4,"Moderate-High",4.4
"060230007001","CA1210009",581,20.14,46361,13346,23.7,23.9,"High",6.8
"060230007002","CA1210009",637,53.29,64896,22405,14.1,23.9,"High",4.9
"060230007003","CA1210009",603,62.58,75491,37588,8.4,23.9,"Moderate-High",4.2
"060230007004","CA1210009",360,0.3,63657,27227,12.5,23.9,"High",5.4
"060230008001","CA1210009",863,68.74,57605,14901,21.2,35.5,"Very High",5.5
"060230008002","CA1210009",682,100,66000,35945,8.8,35.5,"High",4.8
"060230008003","CA1210009",661,5.34,57250,13538,23.2,35.5,"Very High",5.5
"060230009003","CA1210009",987,2.37,55586,19862,15.8,27.4,"High",5.6
"060230106001","CA1210009",473,4.52,92596,45008,7,23,"Moderate-High",3.4
"060230106002","CA1210009",266,4.07,62857,31281,10.2,23,"High",5.1
"060230107001","CA1210009",325,61.13,46103,16882,18.7,30.8,"High",6.8
"060230107002","CA1210009",799,4.7,54766,26718,11.8,30.8,"High",5.8
"060230107003","CA1210009",1109,52.41,72917,42559,7.4,30.8,"Moderate-High",4.3
"060230107004","CA1210009",169,40.84,61294,18995,16.6,30.8,"High",5.2
"060230107005","CA1210009",481,88.95,58203,37573,8.4,30.8,"Moderate-High",5.4
"060650433041","CA3310022",519,100,73309,30093,7.4,29.5,"Moderate-High",3
"060650433043","CA3310022",1388,11.41,70523,38557,5.8,29.5,"Moderate-High",3.1
"060650433044","CA3310022",481,38.46,49302,24266,9.1,29.5,"Moderate-High",4.5
"060650433071","CA3310022",808,3.54,38333,27492,8.1,43.1,"High",5.8
"060650433072","CA3310022",1005,17.78,29228,17168,12.9,43.1,"Very High",7.6
"060650433073","CA3310022",529,31.62,46953,14291,15.5,43.1,"Very High",4.7
"060650433081","CA3310022",314,100,43750,21142,10.5,63.8,"Very High",5.1
"060650433082","CA3310022",620,100,31364,10767,20.6,63.8,"Very High",7.1
"060650433091","CA3310022",456,100,30982,14575,15.2,55.2,"Very High",7.2
"060650433092","CA3310022",406,100,41667,17431,12.7,55.2,"Very High",5.3
"060650433101","CA3310022",595,100,30625,10871,20.4,56,"Very High",7.2
"060650433102","CA3310022",466,100,39310,6985,31.7,56,"Very High",5.6
"060650433111","CA3310022",346,100,36618,21935,10.1,45.8,"Very High",6
"060650433112","CA3310022",377,100,69821,32617,6.8,45.8,"High",3.2
"060650433121","CA3310022",473,73.37,33380,14964,14.8,62,"Very High",6.6
"060650433122","CA3310022",702,81.93,55972,24470,9.1,62,"High",4
"060650433131","CA3310022",579,100,45817,17282,12.8,62.8,"Very High",4.8
"060650433132","CA3310022",479,100,41004,21537,10.3,62.8,"Very High",5.4
"060650433141","CA3310022",452,100,54694,30173,7.3,31.6,"Moderate-High",4
"060650433142","CA3310022",612,100,64762,43848,5,31.6,"Moderate-High",3.4
"060650433151","CA3310022",712,100,83359,48171,4.6,31.4,"Moderate-High",2.7
"060650434011","CA3310022",568,4.28,36786,20514,10.8,60.9,"Very High",6
"060650434012","CA3310022",455,0.52,38826,15589,14.4,60.9,"Very High",5.8
"060650434013","CA3310022",845,0.53,30997,15658,13.8,60.9,"Very High",7
"060650434032","CA3310022",431,2.57,27583,13499,16.6,71,"Very High",8.1
"060650435071","CA3310022",809,82.31,26355,13177,16.8,63.2,"Very High",8.4
"060650435081","CA3310022",940,86.49,73920,21776,10.2,38.7,"Very High",3
"060650435082","CA3310022",513,15.75,26258,18585,11.9,38.7,"Very High",8.5
"060650435083","CA3310022",768,99.41,45588,13895,15.9,38.7,"Very High",4.9
"060650435122","CA3310022",939,3.11,74440,25719,8.6,42.2,"High",3
"060650435131","CA3310022",933,11.14,47250,22148,10,50,"Very High",4.7
"060650437011","CA3310022",730,48.89,82763,21942,10.1,44.1,"Very High",2.7
"060650437012","CA3310022",817,100,35972,17218,12.9,44.1,"Very High",6.2
"060650437021","CA3310022",881,100,60363,23567,9.4,36.4,"Very High",3.7
"060650437022","CA3310022",696,100,33529,13141,16.9,36.4,"Very High",6.6
"060650437031","CA3310022",557,100,56125,18190,12.2,43.9,"Very High",4
"060650437032","CA3310022",397,100,58125,19806,11.2,43.9,"Very High",3.8
"060650444022","CA3310022",176,0.2,63947,15917,14.9,39.1,"Very High",3.7
"060650444041","CA3310022",493,0.92,60341,25773,8.9,34.6,"Moderate-High",3.8
"060659415001","CA3310022",1460,9.21,61875,25364,8.7,40.2,"High",3.6
"060230012003","CA1210016",545,7.31,25750,13714,12.2,37.6,"Very High",6.5
"060230013001","CA1210016",579,0.8,43427,28564,5.6,41.1,"High",3.7
"060230104001","CA1210016",723,74.91,59491,33227,5,31.5,"Moderate-High",2.8
"060230104002","CA1210016",725,54.03,70972,23966,7,31.5,"Moderate-High",2.4
"060230105011","CA1210016",835,95.12,77212,33881,4.9,35.6,"High",2.2
"060230105012","CA1210016",948,100,47391,21373,7.8,35.6,"High",3.5
"060230105013","CA1210016",617,100,62981,19924,8.4,35.6,"High",2.6
"060230105014","CA1210016",665,84.01,59540,17182,9.7,35.6,"Very High",2.8
"060230105021","CA1210016",879,60.28,51219,28484,5.9,46.7,"High",3.3
"060230105022","CA1210016",675,100,53285,30063,5.6,46.7,"High",3.1
"060230105023","CA1210016",774,100,45643,10689,15.6,46.7,"Very High",3.7
"060971501001","CA4910012",684,3.11,110577,43205,7.6,11.6,"Low-Moderate",3
"060971502021","CA4910012",378,51.42,109214,27599,11.8,13.3,"Moderate-High",3
"060971502022","CA4910012",418,97.09,77895,31845,10.3,13.3,"Moderate-High",4.2
"060971502023","CA4910012",238,1.92,83667,43441,7.8,13.3,"Low-Moderate",4
"060971502024","CA4910012",626,1.52,85870,23489,13.7,13.3,"Moderate-High",3.7
"060971502025","CA4910012",578,81.33,132929,77913,4.2,13.3,"Low",2.5
"060971502031","CA4910012",808,30.94,85270,40468,8.1,17.1,"Low-Moderate",3.8
"060971502032","CA4910012",591,33.32,58083,11151,29.3,17.1,"Moderate-High",5.6
"060971502033","CA4910012",761,75.75,68638,19381,16.9,17.1,"Moderate-High",4.8
"060971502041","CA4910012",446,100,105114,57632,5.7,20.1,"Moderate-High",3.1
"060971502042","CA4910012",736,100,46607,21148,15.5,20.1,"High",7
"060971502043","CA4910012",529,53.15,101490,50565,6.5,20.1,"Moderate-High",3.2
"060971503034","CA4910012",1076,0.1,54514,31077,9.3,14.4,"Moderate-High",5.3
"060971503044","CA4910012",524,1.77,94706,57467,5.8,13,"Low-Moderate",3.5
"060590320112","CA3010094",257,1.17,100156,63549,2.5,16.9,"Low",1.6
"060590320411","CA3010094",365,9.99,135917,71513,2.2,12.1,"Low",1.2
"060590320421","CA3010094",953,98.95,167893,100111,1.6,5,"Low",0.9
"060590320422","CA3010094",405,99.72,84911,46736,3.4,5,"Low",1.9
"060590320423","CA3010094",413,98.92,207019,120984,1.3,5,"Low",0.8
"060590320431","CA3010094",731,20.07,200375,105692,1.5,2.7,"Low",0.8
"060590320432","CA3010094",498,65.8,248145,159453,1,2.7,"Low",0.6
"060590320441","CA3010094",556,0.46,221923,98089,1.6,7.4,"Low",0.7
"060590320491","CA3010094",1439,26.66,128224,77639,2.1,6.8,"Low",1.2
"060590320492","CA3010094",158,90.54,166667,128842,1.2,6.8,"Low",1
