"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"060650407011","CA3310049",240,100,133125,93064,3.5,10,"Low",2.5
"060650407012","CA3310049",255,100,100114,35581,9.2,10,"Moderate-High",3.3
"060650407013","CA3310049",211,100,124125,50590,6.5,10,"Low-Moderate",2.6
"060650407021","CA3310049",407,100,93229,53287,6.1,10.9,"Low-Moderate",3.5
"060650407022","CA3310049",458,100,100270,47049,7,10.9,"Low-Moderate",3.3
"060650407031","CA3310049",398,100,104286,47795,6.8,24.2,"Moderate-High",3.1
"060650407032","CA3310049",530,100,54250,25960,12.6,24.2,"High",6
"060650408061","CA3310049",874,100,105523,55029,6,16.9,"Low-Moderate",3.1
"060650408071","CA3310049",401,100,108393,46269,7.1,16.2,"Low-Moderate",3
"060650408072","CA3310049",622,100,101953,52478,6.2,16.2,"Low-Moderate",3.2
"060650408081","CA3310049",457,100,102240,61999,5.3,47.3,"High",3.2
"060650408082","CA3310049",813,100,45280,21096,15.5,47.3,"Very High",7.2
"060650408083","CA3310049",929,100,51797,31031,10.6,47.3,"Very High",6.3
"060650408091","CA3310049",561,100,117344,54655,6,28.3,"Moderate-High",2.8
"060650408092","CA3310049",580,100,67927,30924,10.6,28.3,"High",4.8
"060650408121","CA3310049",1086,100,90530,22170,14.8,34.8,"High",3.6
"060650408131","CA3310049",1110,100,133750,71204,4.6,18.9,"Low-Moderate",2.5
"060650408132","CA3310049",764,100,85783,38833,8.4,18.9,"Low-Moderate",3.8
"060650408141","CA3310049",1238,100,53585,31995,10.2,42.7,"Very High",6.1
"060650408142","CA3310049",387,100,95583,36739,8.9,42.7,"High",3.4
"060650408151","CA3310049",698,100,87188,36310,9,10.7,"Low-Moderate",3.8
"060650408152","CA3310049",571,100,74420,42218,7.8,10.7,"Low-Moderate",4.4
"060650408161","CA3310049",853,100,93250,53002,6.2,13.7,"Low-Moderate",3.5
"060650408211","CA3310049",1204,100,63875,35979,9.1,27.3,"Moderate-High",5.1
"060650408212","CA3310049",815,100,84821,34682,9.4,27.3,"High",3.9
"060650409011","CA3310049",1145,100,64871,26163,12.5,25.1,"High",5
"060650409012","CA3310049",590,100,92128,75229,4.3,25.1,"Low-Moderate",3.5
"060650409013","CA3310049",514,100,57091,33569,9.8,25.1,"High",5.7
"060650409021","CA3310049",427,100,97083,50171,6.5,24.1,"Moderate-High",3.4
"060650409022","CA3310049",476,100,104022,68371,4.8,24.1,"Moderate-High",3.1
"060650409023","CA3310049",709,100,58831,26112,12.5,24.1,"High",5.6
"060650409031","CA3310049",319,100,71094,44267,7.4,38.4,"High",4.6
"060650409032","CA3310049",420,100,56806,30531,10.7,38.4,"Very High",5.8
"060650409041","CA3310049",382,100,75930,41202,8,26.7,"Moderate-High",4.3
"060650409042","CA3310049",595,100,93375,37015,8.8,26.7,"Moderate-High",3.5
"060650410011","CA3310049",721,100,41875,17609,18.6,48.4,"Very High",7.8
"060650410021","CA3310049",433,100,77750,34645,9.4,36.9,"Very High",4.2
"060650410022","CA3310049",380,100,73958,39351,8.3,36.9,"High",4.4
"060650410031","CA3310049",686,100,82500,45696,7.2,26.6,"Moderate-High",4
"060650410041","CA3310049",475,100,91146,42649,7.7,40.3,"High",3.6
"060650410042","CA3310049",653,100,48652,29853,11,40.3,"Very High",6.7
"060650410043","CA3310049",229,100,116595,60832,5.4,40.3,"High",2.8
"060650411011","CA3310049",324,100,33359,14886,22,67.3,"Very High",9.8
"060650411012","CA3310049",512,100,28508,17450,18.8,67.3,"Very High",11.5
"060650411013","CA3310049",387,100,64028,31362,10.4,67.3,"Very High",5.1
"060650411021","CA3310049",468,100,48529,17571,18.6,49.7,"Very High",6.8
"060650411022","CA3310049",526,100,90167,42785,7.7,49.7,"High",3.6
"060650412011","CA3310049",586,100,90912,53694,6.1,34.8,"Moderate-High",3.6
"060650412012","CA3310049",600,100,31900,11276,29,34.8,"High",10.3
"060650412021","CA3310049",268,100,48750,26735,12.2,45.8,"Very High",6.7
"060650412022","CA3310049",431,100,63566,33962,9.6,45.8,"Very High",5.2
"060650412023","CA3310049",296,100,63125,37150,8.8,45.8,"High",5.2
"060650412031","CA3310049",374,100,75978,37091,8.8,42.6,"High",4.3
"060650412032","CA3310049",534,100,55104,31303,10.5,42.6,"Very High",5.9
"060650413011","CA3310049",504,100,61250,29790,11,48.3,"Very High",5.3
"060650413012","CA3310049",295,100,73698,29906,10.9,48.3,"Very High",4.4
"060650413021","CA3310049",573,100,63839,33286,9.8,35.1,"Very High",5.1
"060650413022","CA3310049",450,100,50338,18971,17.3,35.1,"Very High",6.5
"060650414031","CA3310049",798,100,64375,22995,14.2,23.1,"High",5.1
"060650414032","CA3310049",542,100,93929,54115,6,23.1,"Moderate-High",3.5
"060650414041","CA3310049",521,100,97070,60291,5.4,26.3,"Moderate-High",3.4
"060650414042","CA3310049",405,100,72413,46456,7,26.3,"Moderate-High",4.5
"060650414051","CA3310049",769,100,69201,29494,11.1,25.1,"High",4.7
"060650414052","CA3310049",518,100,85833,34972,9.4,25.1,"High",3.8
"060650414061","CA3310049",1161,100,70324,39204,8.3,20.5,"Moderate-High",4.7
"060650414062","CA3310049",655,100,67361,40698,8,20.5,"Moderate-High",4.9
"060650414071","CA3310049",733,100,58171,36687,8.9,34.2,"Moderate-High",5.6
"060650414072","CA3310049",385,100,79181,45259,7.2,34.2,"Moderate-High",4.1
"060650414073","CA3310049",584,100,53500,23126,14.2,34.2,"High",6.1
"060650414081","CA3310049",467,100,67993,29023,11.3,38.3,"Very High",4.8
"060650414082","CA3310049",852,100,53112,32302,10.1,38.3,"Very High",6.2
"060650414091","CA3310049",2023,100,122548,54113,6,11.4,"Low-Moderate",2.7
"060650414092","CA3310049",1438,100,114695,60934,5.4,11.4,"Low-Moderate",2.9
"060650414093","CA3310049",1114,100,120492,63759,5.1,11.4,"Low-Moderate",2.7
"060650414094","CA3310049",153,100,130488,46142,7.1,11.4,"Low-Moderate",2.5
"060650414101","CA3310049",375,100,37708,16031,20.4,49.3,"Very High",8.7
"060650414102","CA3310049",300,100,33750,15020,21.8,49.3,"Very High",9.7
"060650414111","CA3310049",436,100,38889,19152,17.1,38.9,"Very High",8.4
"060650414112","CA3310049",368,100,69167,36267,9,38.9,"High",4.7
"060650414121","CA3310049",780,100,70417,41462,7.9,29.9,"Moderate-High",4.7
"060650414122","CA3310049",689,100,44622,22562,14.5,29.9,"High",7.3
"060650415001","CA3310049",155,100,41042,15826,20.7,50.7,"Very High",8
"060650415002","CA3310049",939,100,65980,26531,12.3,50.7,"Very High",5
"060650416001","CA3310049",483,100,53375,18863,17.4,55.9,"Very High",6.1
"060650416002","CA3310049",730,100,47039,26101,12.5,55.9,"Very High",7
"060650416003","CA3310049",153,100,39818,14610,22.4,55.9,"Very High",8.2
"060650416004","CA3310049",452,100,37273,18442,17.8,55.9,"Very High",8.8
"060650417021","CA3310049",290,100,49918,30731,10.7,28.1,"High",6.6
"060650417022","CA3310049",519,100,87111,58037,5.6,28.1,"Moderate-High",3.8
"060650417023","CA3310049",560,100,71423,45238,7.2,28.1,"Moderate-High",4.6
"060650417031","CA3310049",522,100,40938,18963,17.3,56,"Very High",8
"060650417032","CA3310049",603,100,40107,20185,16.2,56,"Very High",8.2
"060650417033","CA3310049",645,100,37014,20372,16.1,56,"Very High",8.8
"060650417041","CA3310049",500,100,52222,23678,13.8,54,"Very High",6.3
"060650417042","CA3310049",479,100,42695,20940,15.6,54,"Very High",7.7
"060650418031","CA3310049",1121,100,108674,58347,5.6,13.1,"Low-Moderate",3
"060650418032","CA3310049",847,100,128385,65442,5,13.1,"Low-Moderate",2.5
"060650418041","CA3310049",516,100,93571,44642,7.3,14.9,"Low-Moderate",3.5
"060650418042","CA3310049",802,100,153125,74811,4.4,14.9,"Low",2.1
"060650418051","CA3310049",632,100,64419,44303,7.4,19.8,"Low-Moderate",5.1
"060650418052","CA3310049",625,100,103347,55320,5.9,19.8,"Low-Moderate",3.2
"060650418053","CA3310049",755,100,59315,29463,11.1,19.8,"Moderate-High",5.5
"060650418061","CA3310049",543,100,132284,84669,3.9,5.8,"Low",2.5
"060650418062","CA3310049",678,100,144300,105841,3.1,5.8,"Low",2.3
"060650418071","CA3310049",331,100,100938,58962,5.6,8.2,"Low-Moderate",3.2
"060650418072","CA3310049",338,100,109750,57286,5.7,8.2,"Low-Moderate",3
"060650418081","CA3310049",733,100,122131,86117,3.8,10.7,"Low",2.7
"060650418082","CA3310049",723,100,128506,87718,3.7,10.7,"Low",2.5
"060650418083","CA3310049",622,100,73125,18488,17.7,10.7,"Moderate-High",4.5
"060650418091","CA3310049",298,100,48870,14056,23.3,20.8,"High",6.7
"060650418092","CA3310049",720,100,67791,39010,8.4,20.8,"Moderate-High",4.8
"060650418093","CA3310049",1123,100,69089,37081,8.8,20.8,"Moderate-High",4.7
"060650418101","CA3310049",605,100,117875,53429,6.1,13.8,"Low-Moderate",2.8
"060650418102","CA3310049",497,100,143625,78491,4.2,13.8,"Low",2.3
"060650418103","CA3310049",565,100,150809,79731,4.1,13.8,"Low",2.2
"060650418121","CA3310049",494,100,83333,48142,6.8,17.5,"Low-Moderate",3.9
"060650418122","CA3310049",550,100,97778,55035,6,17.5,"Low-Moderate",3.4
"060650418131","CA3310049",604,100,78750,28813,11.4,47.5,"Very High",4.2
"060650418132","CA3310049",852,100,44091,20842,15.7,47.5,"Very High",7.4
"060650418133","CA3310049",595,100,34659,13808,23.7,47.5,"Very High",9.4
"060650419041","CA3310049",454,100,146250,60130,5.4,15,"Low-Moderate",2.2
"060650419042","CA3310049",517,100,97625,48744,6.7,15,"Low-Moderate",3.4
"060650419043","CA3310049",381,100,103321,48418,6.8,15,"Low-Moderate",3.2
"060650419051","CA3310049",983,100,63977,22183,14.8,36.2,"Very High",5.1
"060650419061","CA3310049",729,100,40231,17638,18.6,42.2,"Very High",8.1
"060650419062","CA3310049",394,100,89063,34431,9.5,42.2,"Very High",3.7
"060650419063","CA3310049",483,100,70239,42647,7.7,42.2,"High",4.7
"060650419064","CA3310049",379,100,62159,35551,9.2,42.2,"Very High",5.3
"060650419091","CA3310049",497,100,66106,33475,9.8,29.9,"High",5
"060650419092","CA3310049",194,100,116765,48519,6.8,29.9,"Moderate-High",2.8
"060650419093","CA3310049",304,100,60714,26464,12.4,29.9,"High",5.4
"060650419094","CA3310049",510,100,107870,78639,4.2,29.9,"Low-Moderate",3
"060650419101","CA3310049",1331,100,99677,45393,7.2,17.4,"Low-Moderate",3.3
"060650419102","CA3310049",1306,100,85086,44676,7.3,17.4,"Low-Moderate",3.9
"060650419111","CA3310049",1059,31.46,119950,85075,3.9,15.8,"Low",2.7
"060650419112","CA3310049",988,35.46,130880,63418,5.2,15.8,"Low-Moderate",2.5
"060650419113","CA3310049",1868,23.72,110952,37378,8.8,15.8,"Low-Moderate",3
"060650419121","CA3310049",1017,100,105536,53180,6.2,19,"Low-Moderate",3.1
"060650419122","CA3310049",378,100,125714,56218,5.8,19,"Low-Moderate",2.6
"060650419123","CA3310049",663,100,83946,40367,8.1,19,"Low-Moderate",3.9
"060650419131","CA3310049",521,100,70118,13790,23.7,14.1,"Moderate-High",4.7
"060650419132","CA3310049",739,88.84,81563,40426,8.1,14.1,"Low-Moderate",4
"060650419133","CA3310049",760,100,82500,54422,6,14.1,"Low-Moderate",4
"060650420031","CA3310049",993,100,118973,64706,5.1,14.3,"Low-Moderate",2.8
"060650420032","CA3310049",745,100,71563,43618,7.5,14.3,"Low-Moderate",4.6
"060650420041","CA3310049",489,100,81927,47586,6.9,10.7,"Low-Moderate",4
"060650420042","CA3310049",546,100,111747,55678,5.9,10.7,"Low-Moderate",2.9
"060650420051","CA3310049",717,100,190114,69610,4.7,13.7,"Low-Moderate",1.7
"060650420052","CA3310049",841,100,103203,49928,6.6,13.7,"Low-Moderate",3.2
"060650420071","CA3310049",835,72.38,78583,29850,11,22,"High",4.2
"060650420072","CA3310049",777,100,108125,39693,8.2,22,"Moderate-High",3
"060650420081","CA3310049",1152,98.07,105269,46122,7.1,10.8,"Low-Moderate",3.1
"060650420082","CA3310049",1197,100,113179,78215,4.2,10.8,"Low",2.9
"060650420091","CA3310049",620,100,85000,35366,9.3,44.3,"Very High",3.9
"060650420092","CA3310049",767,37.81,84010,34209,9.6,44.3,"Very High",3.9
"060650420121","CA3310049",689,100,78942,42656,7.7,18.2,"Low-Moderate",4.2
"060650420122","CA3310049",1186,100,93522,58687,5.6,18.2,"Low-Moderate",3.5
"060650420131","CA3310049",1562,100,122656,81598,4,14.4,"Low",2.7
"060650420132","CA3310049",657,100,111083,53835,6.1,14.4,"Low-Moderate",3
"060650420141","CA3310049",1213,100,139174,90297,3.6,14,"Low",2.4
"060650420142","CA3310049",458,100,121250,77730,4.2,14,"Low",2.7
"060650420143","CA3310049",1144,100,124866,45769,7.2,14,"Low-Moderate",2.6
"060650422061","CA3310049",1000,100,52283,33721,9.7,34.3,"High",6.3
"060650422062","CA3310049",454,100,73438,50405,6.5,34.3,"Moderate-High",4.5
"060650422063","CA3310049",350,100,44656,35273,9.3,34.3,"High",7.3
"060650422064","CA3310049",750,100,69474,38575,8.5,34.3,"Moderate-High",4.7
"060650422071","CA3310049",547,100,131385,60128,5.4,12.2,"Low-Moderate",2.5
"060650422072","CA3310049",586,100,110500,46790,7,12.2,"Low-Moderate",3
"060650422081","CA3310049",378,100,128594,52203,6.3,7.5,"Low-Moderate",2.5
"060650422082","CA3310049",491,100,132232,85659,3.8,7.5,"Low",2.5
"060650422091","CA3310049",951,100,27557,11285,29,59.5,"Very High",11.9
"060650422092","CA3310049",419,100,42113,18826,17.4,59.5,"Very High",7.8
"060650422101","CA3310049",450,100,34808,11980,27.3,47.2,"Very High",9.4
"060650422102","CA3310049",658,100,45473,10398,31.5,47.2,"Very High",7.2
"060650422103","CA3310049",566,100,31029,8357,39.2,47.2,"Very High",10.6
"060650422121","CA3310049",1049,40.85,80993,37668,8.7,28.3,"Moderate-High",4
"060650422131","CA3310049",462,100,76667,38708,8.5,40.9,"High",4.3
"060650422132","CA3310049",503,100,51875,12063,27.1,40.9,"Very High",6.3
"060650422133","CA3310049",489,100,42098,17269,19,40.9,"Very High",7.8
"060650422142","CA3310049",793,47.5,90795,40238,8.1,19.7,"Low-Moderate",3.6
"060650422171","CA3310049",678,100,73944,30785,10.6,10,"Moderate-High",4.4
"060650422172","CA3310049",429,100,173036,77647,4.2,10,"Low",1.9
"060650422173","CA3310049",509,100,120709,69392,4.7,10,"Low-Moderate",2.7
"060650422174","CA3310049",340,100,169914,51360,6.4,10,"Low-Moderate",1.9
"060650423001","CA3310049",338,66.74,132167,69603,4.7,42.4,"High",2.5
"060650423002","CA3310049",630,99.56,64896,42451,7.7,42.4,"High",5
"060650423003","CA3310049",743,99.35,49766,26182,12.5,42.4,"Very High",6.6
"060650423004","CA3310049",640,99.01,38523,18007,18.2,42.4,"Very High",8.5
"060650424123","CA3310049",642,0.43,112833,39154,8.2,20.8,"Moderate-High",2.9
"060650425051","CA3310049",420,39.52,37202,21307,15.4,71.4,"Very High",8.8
"060650425052","CA3310049",384,99.79,32609,17570,18.6,71.4,"Very High",10
"060650425061","CA3310049",787,0.17,68918,31695,10.4,39.8,"Very High",4.8
"060650427141","CA3310049",845,100,101690,26500,12.4,17,"Moderate-High",3.2
"060650427142","CA3310049",527,99.99,86738,60438,5.4,17,"Low-Moderate",3.8
"060650427151","CA3310049",608,100,90697,76793,4.3,26.6,"Low-Moderate",3.6
"060650427152","CA3310049",1018,100,124873,55651,5.9,26.6,"Moderate-High",2.6
"060650427153","CA3310049",2587,100,73474,35417,9.2,26.6,"High",4.5
"060650427161","CA3310049",623,93.63,69850,29870,11,18.5,"Moderate-High",4.7
"060650427162","CA3310049",652,17.45,104750,48134,6.8,18.5,"Low-Moderate",3.1
"060650427163","CA3310049",589,100,104931,61242,5.3,18.5,"Low-Moderate",3.1
"060650427171","CA3310049",1477,29.11,57684,26874,12.2,39.6,"Very High",5.7
"060650427312","CA3310049",1153,3.96,91285,61997,5.3,25.8,"Moderate-High",3.6
"060650427331","CA3310049",2576,48.31,94423,45853,7.1,23.5,"Moderate-High",3.5
"060650429011","CA3310049",822,49.75,51538,25086,13.1,51.2,"Very High",6.3
"060650429021","CA3310049",777,85.91,50625,21383,15.3,49.2,"Very High",6.5
"060650429022","CA3310049",469,17.37,52798,29050,11.3,49.2,"Very High",6.2
"060650429031","CA3310049",556,60.12,71759,45273,7.2,42.5,"High",4.6
"060650430011","CA3310049",1417,100,49007,21025,15.6,50.2,"Very High",6.7
"060650430012","CA3310049",610,100,29070,21926,14.9,50.2,"Very High",11.3
"060650430031","CA3310049",600,100,57368,29765,11,56.9,"Very High",5.7
"060650430032","CA3310049",859,100,31304,17515,18.7,56.9,"Very High",10.5
"060650430033","CA3310049",443,100,48068,20015,16.4,56.9,"Very High",6.8
"060650430051","CA3310049",660,100,60472,35527,9.2,43.7,"Very High",5.4
"060650430052","CA3310049",342,100,68462,36831,8.9,43.7,"High",4.8
"060650430053","CA3310049",558,100,52074,8201,39.9,43.7,"Very High",6.3
"060650430061","CA3310049",613,100,36680,12873,25.4,61.3,"Very High",8.9
"060650430062","CA3310049",752,100,49583,26613,12.3,61.3,"Very High",6.6
"060650430071","CA3310049",1326,72,113654,65890,5,21.8,"Moderate-High",2.9
"060650430072","CA3310049",749,100,103011,64218,5.1,21.8,"Moderate-High",3.2
"060650430081","CA3310049",910,55.97,66677,27985,11.7,31.6,"High",4.9
"060650430082","CA3310049",990,30.85,88000,43944,7.4,31.6,"Moderate-High",3.7
"060650430091","CA3310049",878,100,82330,29682,11,16.6,"Moderate-High",4
"060650430092","CA3310049",621,100,107452,66305,4.9,16.6,"Low-Moderate",3
"060650430101","CA3310049",900,100,77500,49549,6.6,25,"Moderate-High",4.2
"060650430102","CA3310049",681,100,72538,40877,8,25,"Moderate-High",4.5
"060650432061","CA3310049",556,52.74,106042,43530,7.5,25.3,"Moderate-High",3.1
"060650432062","CA3310049",214,100,114257,67262,4.9,25.3,"Moderate-High",2.9
"060650432063","CA3310049",1009,23.34,38412,15237,21.5,25.3,"High",8.5
"060650432271","CA3310049",307,100,112250,60355,5.4,15.1,"Low-Moderate",2.9
"060650432272","CA3310049",520,96.83,130536,62783,5.2,15.1,"Low-Moderate",2.5
"060650432273","CA3310049",1446,99.98,92125,57553,5.7,15.1,"Low-Moderate",3.5
"060650432281","CA3310049",655,100,62396,33101,9.9,21.3,"High",5.2
"060650432282","CA3310049",697,100,98594,44430,7.4,21.3,"Moderate-High",3.3
"060650432291","CA3310049",828,100,37303,22679,14.4,26.9,"High",8.8
"060650432292","CA3310049",525,100,104514,53641,6.1,26.9,"Moderate-High",3.1
"060650432293","CA3310049",912,100,46554,28048,11.7,26.9,"High",7
"060650432541","CA3310049",409,50.91,77679,33386,9.8,17.7,"Moderate-High",4.2
"060650432542","CA3310049",390,6.32,115321,64441,5.1,17.7,"Low-Moderate",2.9
"060650432701","CA3310049",393,100,120404,63666,5.1,21.2,"Moderate-High",2.7
"060650432702","CA3310049",1206,100,100577,37040,8.8,21.2,"Moderate-High",3.3
"060650432711","CA3310049",1037,100,76914,41320,7.9,29.1,"Moderate-High",4.3
"060650432721","CA3310049",521,100,111597,41391,7.9,14,"Low-Moderate",2.9
"060650432722","CA3310049",1217,99.93,111989,54032,6.1,14,"Low-Moderate",2.9
"060650432741","CA3310049",603,100,85335,50830,6.4,20.6,"Moderate-High",3.8
"060650432761","CA3310049",1000,100,104274,63862,5.1,21.5,"Moderate-High",3.1
"060650432781","CA3310049",310,100,138026,59343,5.5,11.7,"Low-Moderate",2.4
"060650432782","CA3310049",348,39.29,97115,39713,8.2,11.7,"Low-Moderate",3.4
"060650432783","CA3310049",451,8.66,165481,91360,3.6,11.7,"Low",2
"060650432791","CA3310049",846,100,63750,36449,9,19.8,"Low-Moderate",5.1
"060650432792","CA3310049",391,100,68250,33603,9.7,19.8,"Moderate-High",4.8
"060650432793","CA3310049",270,15.01,91818,34674,9.4,19.8,"Moderate-High",3.6
"060650464011","CA3310049",724,5.98,98113,32701,10,28.5,"High",3.3
"060650464012","CA3310049",451,62.85,58060,22360,14.6,28.5,"High",5.6
"060650464021","CA3310049",820,100,45375,25290,12.9,54,"Very High",7.2
"060650464022","CA3310049",722,100,53160,26041,12.6,54,"Very High",6.2
"060650464031","CA3310049",995,100,59659,26163,12.5,43.6,"Very High",5.5
"060650464032","CA3310049",498,100,49363,13905,23.6,43.6,"Very High",6.6
"060650464033","CA3310049",648,100,73214,23234,14.1,43.6,"Very High",4.5
"060650464041","CA3310049",1331,100,65826,39631,8.3,43,"High",5
"060650464042","CA3310049",473,100,37578,13064,25.1,43,"Very High",8.7
"060650464051","CA3310049",484,100,86944,38201,8.6,32.6,"Moderate-High",3.8
"060650464052","CA3310049",571,100,60721,34507,9.5,32.6,"High",5.4
"060650465001","CA3310049",18,100,7234,4182,NA,19.9,"unknown",NA
"060650465002","CA3310049",97,100,40781,26613,12.3,19.9,"Moderate-High",8
"060650465003","CA3310049",661,100,30707,9742,33.6,19.9,"Moderate-High",10.7
"060650465004","CA3310049",331,100,13691,5442,60.2,19.9,"Moderate-High",23.9
"060650466011","CA3310049",227,100,84750,16905,NA,2.8,"unknown",NA
"060650466021","CA3310049",312,100,109419,59212,5.5,10.8,"Low-Moderate",3
"060650466022","CA3310049",735,100,128365,59346,5.5,10.8,"Low-Moderate",2.5
"060650467001","CA3310049",483,96.21,70365,22074,14.8,56.1,"Very High",4.7
"060650467003","CA3310049",482,11.46,25135,14084,23.2,56.1,"Very High",13
"060650479001","CA3310049",582,100,174896,97896,3.3,9.1,"Low",1.9
"060650479002","CA3310049",822,100,159394,100490,3.3,9.1,"Low",2
"060650479003","CA3310049",486,100,125582,54658,6,9.1,"Low-Moderate",2.6
"060650479004","CA3310049",506,100,76840,37382,8.8,9.1,"Low-Moderate",4.3
"060650479005","CA3310049",981,100,130154,83564,3.9,9.1,"Low",2.5
"060650481001","CA3310049",1957,33.15,128457,67240,4.9,11.2,"Low-Moderate",2.5
"060650482001","CA3310049",717,100,115114,50459,6.5,20.1,"Moderate-High",2.8
"060650482002","CA3310049",541,100,89375,43298,7.6,20.1,"Moderate-High",3.7
"060650497001","CA3310049",466,100,162697,62843,5.2,14.6,"Low-Moderate",2
"060650497002","CA3310049",898,99.93,153208,86958,3.8,14.6,"Low",2.1
"060650497003","CA3310049",1082,100,135469,54666,6,14.6,"Low-Moderate",2.4
"060650498001","CA3310049",919,87.15,57481,30398,10.8,30.9,"High",5.7
"060650498002","CA3310049",566,35.69,83333,38500,8.5,30.9,"Moderate-High",3.9
"060650504002","CA3310049",264,58.81,88333,55293,5.9,20.3,"Moderate-High",3.7
"060650504003","CA3310049",244,100,105000,78850,4.2,20.3,"Low-Moderate",3.1
"060650504005","CA3310049",1131,30.15,106120,76335,4.3,20.3,"Low-Moderate",3.1
"060650506001","CA3310049",240,100,125167,68208,4.8,16.2,"Low-Moderate",2.6
"060650506002","CA3310049",480,100,90417,47667,6.9,16.2,"Low-Moderate",3.6
"060650506003","CA3310049",315,100,124375,84593,3.9,16.2,"Low",2.6
"060650506004","CA3310049",1249,100,67911,33834,9.7,16.2,"Moderate-High",4.8
"060650509001","CA3310049",726,82.23,75769,37690,8.7,25.5,"Moderate-High",4.3
"060650509002","CA3310049",719,100,77399,48836,6.7,25.5,"Moderate-High",4.2
"060650509003","CA3310049",311,100,134861,77534,4.2,25.5,"Low-Moderate",2.4
"060650512001","CA3310049",1337,93.12,60529,23201,14.1,34.4,"High",5.4
"060650512002","CA3310049",297,73.71,121339,44949,7.3,34.4,"Moderate-High",2.7
"060659800041","CA3310049",0,100,NA,NA,NA,NA,"unknown",NA
"060710001161","CA3310049",690,0.14,121136,44463,7.5,17,"Low-Moderate",2.8
"060710001162","CA3310049",1507,0.16,111719,57420,5.6,17,"Low-Moderate",2.9
"060710019031","CA3310049",3168,0.29,103705,51117,6.5,17.9,"Low-Moderate",3.2
"060710019032","CA3310049",369,0.14,79350,42924,7,17.9,"Low-Moderate",3.8
"060710026012","CA3310049",1736,0.16,94000,36368,9,28.3,"Moderate-High",3.5
"060710026041","CA3310049",469,0.32,87284,59009,5.9,25.1,"Moderate-High",4
"060710026042","CA3310049",389,0.3,81250,45589,7.7,25.1,"Moderate-High",4.3
"060710026043","CA3310049",351,1.14,71339,44174,7.1,25.1,"Moderate-High",4.4
"060710026071","CA3310049",675,0.5,103101,58756,5.4,22.6,"Moderate-High",3.1
"060710040042","CA3310049",760,0.27,71331,34885,9.8,34.2,"High",4.8
"060710127002","CA3310049",586,0.13,92857,51601,7.6,15.8,"Low-Moderate",4.2
"060750604001","CA4110013",1028,0.55,69182,32690,13.1,15.3,"Moderate-High",6.2
"060816001001","CA4110013",888,0.14,160568,83159,6,12.2,"Low-Moderate",3.1
"060816005001","CA4110013",570,34,114231,60756,7.2,23.6,"Moderate-High",3.8
"060816005002","CA4110013",365,100,84272,59421,7.4,23.6,"Moderate-High",5.2
"060816005003","CA4110013",451,98.06,165256,80040,5.5,23.6,"Moderate-High",2.6
"060816005004","CA4110013",430,23.56,120532,38607,11.3,23.6,"High",3.6
"060816005005","CA4110013",405,100,128162,55688,7.8,23.6,"Moderate-High",3.4
"060816006001","CA4110013",700,100,87500,34614,12.6,26.5,"High",5
"060816006002","CA4110013",800,100,108750,44550,9.8,26.5,"High",4
"060816007001","CA4110013",586,65.45,76413,46402,9.4,18.9,"Moderate-High",5.7
"060816007002","CA4110013",873,19.91,75719,37031,11.8,18.9,"Moderate-High",5.8
"060816007003","CA4110013",425,100,96691,30716,14.2,18.9,"Moderate-High",4.5
"060816007004","CA4110013",200,100,78889,33450,13.1,18.9,"Moderate-High",5.5
"060816008001","CA4110013",617,100,66391,40686,10.8,33.9,"High",6.6
"060816008002","CA4110013",865,100,57275,30368,14.4,33.9,"High",7.6
"060816008003","CA4110013",999,100,75021,29919,14.6,33.9,"High",5.8
"060816008004","CA4110013",306,100,71429,39609,11,33.9,"High",6.1
"060816009001","CA4110013",717,85.98,102813,38920,11.2,13.3,"Moderate-High",4.2
"060816009002","CA4110013",649,50.81,146607,44255,9.9,13.3,"Moderate-High",3
"060816010001","CA4110013",663,95.96,107102,47725,9.2,13.7,"Low-Moderate",4.1
"060816010002","CA4110013",490,100,121471,55241,7.9,13.7,"Low-Moderate",3.6
"060816010003","CA4110013",727,93.81,107583,55136,7.9,13.7,"Low-Moderate",4.1
"060816010004","CA4110013",169,100,136908,79567,5.5,13.7,"Low-Moderate",3.2
"060816011001","CA4110013",280,100,193523,62305,7,9.6,"Low-Moderate",2.3
"060816011002","CA4110013",255,100,140250,69095,6.3,9.6,"Low-Moderate",3.1
"060816011003","CA4110013",350,100,111591,42567,10.3,9.6,"Moderate-High",3.9
"060816011004","CA4110013",443,100,127893,81741,5.3,9.6,"Low-Moderate",3.4
"060816011005","CA4110013",563,100,138914,45770,9.6,9.6,"Moderate-High",3.1
"060816012001","CA4110013",768,100,89773,53954,8.1,15.7,"Low-Moderate",4.9
"060816012002","CA4110013",278,100,88648,24056,18.2,15.7,"Moderate-High",4.9
"060816012003","CA4110013",508,100,103088,53076,8.2,15.7,"Low-Moderate",4.2
"060816012004","CA4110013",592,100,116833,29035,15.1,15.7,"Moderate-High",3.7
"060816013001","CA4110013",510,100,80284,43545,10.1,19.2,"Moderate-High",5.4
"060816013002","CA4110013",826,100,46087,19607,22.3,19.2,"Moderate-High",9.5
"060816013003","CA4110013",581,100,69261,33799,12.9,19.2,"Moderate-High",6.3
"060816013004","CA4110013",637,100,109327,36648,11.9,19.2,"Moderate-High",4
"060816014001","CA4110013",581,100,61438,51505,8.5,23,"Moderate-High",7.1
